status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,0.550453901291,,,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,giki,stim/giki.wav,0,0,0,23,,,space,3.10051202774,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,topo,stim/topo.wav,0,1,1,46,,,space,0.917592048645,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,guku,stim/guku.wav,0,2,2,26,,,space,1.00100302696,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,diki,stim/diki.wav,0,3,3,14,,,space,1.03364181519,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,caca,stim/caca.wav,0,4,4,9,,,space,0.834275007248,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,gota,stim/gota.wav,0,5,5,25,,,space,1.10056900978,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,puku,stim/puku.wav,0,6,6,41,,,space,1.18403792381,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,biki,stim/biki.wav,0,7,7,5,,,space,1.18435192108,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,epa,stim/epa.wav,0,8,8,19,,,space,1.00060391426,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,baka,stim/baka.wav,0,9,9,2,,,space,1.18435811996,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,toko,stim/toko.wav,0,10,10,47,,,space,0.883997917175,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,ada,stim/ada.wav,0,11,11,0,,,space,1.06758499146,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,goko,stim/goko.wav,0,12,12,24,,,space,1.05075311661,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,bola,stim/bola.wav,0,13,13,7,,,space,1.25031089783,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,dodo,stim/dodo.wav,0,14,14,15,,,space,1.10082888603,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,oka,stim/oka.wav,0,15,15,34,,,space,1.10070800781,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,gato,stim/gato.wav,0,16,16,21,,,space,1.3170568943,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,piki,stim/piki.wav,0,17,17,38,,,space,0.900797843933,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,ita,stim/ita.wav,0,18,18,27,,,space,0.834072828293,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
pname,polo,stim/polo.wav,0,19,19,40,,,space,0.917607069016,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,apa,stim/apa.wav,0,20,20,1,,,space,1.10077404976,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,keke,stim/keke.wav,0,21,21,29,,,space,0.967555999756,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,geke,stim/geke.wav,0,22,22,22,,,space,1.00056409836,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,boko,stim/boko.wav,0,23,23,6,,,space,1.1006860733,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,doko,stim/doko.wav,0,24,24,16,,,space,1.1507229805,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,poko,stim/poko.wav,0,25,25,39,,,space,0.933968067169,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,daka,stim/daka.wav,0,26,26,12,,,space,1.03400301933,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,kaka,stim/kaka.wav,0,27,27,28,,,space,1.05066108704,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
distractor,uta,stim/uta.wav,0,28,28,49,,,space,0.95087313652,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,tiki,stim/tiki.wav,0,29,29,45,,,space,0.90070104599,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,gaka,stim/gaka.wav,0,30,30,20,,,space,1.06718420982,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,buku,stim/buku.wav,0,31,31,8,,,space,1.13390898705,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
target,kuku,stim/kuku.wav,0,32,32,32,,,space,0.950707912445,,,006,jmt,59.9261621461,prodShadow,2015_Aug_09_1413,midd,
