status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,3.43438482285,,,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,biki,stim/biki.wav,0,0,0,5,,,space,2.15138602257,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,polo,stim/polo.wav,0,1,1,40,,,space,1.43411898613,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
distractor,oka,stim/oka.wav,0,2,2,34,,,space,1.48401904106,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
distractor,apa,stim/apa.wav,0,3,3,1,,,space,1.28513097763,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,geke,stim/geke.wav,0,4,4,22,,,space,1.5335650444,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,keke,stim/keke.wav,0,5,5,29,,,space,1.55068397522,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,bala,stim/bala.wav,0,6,6,3,,,space,1.41705608368,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,diki,stim/diki.wav,0,7,7,14,,,space,1.40081501007,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,boko,stim/boko.wav,0,8,8,6,,,space,1.60029792786,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,paka,stim/paka.wav,0,9,9,35,,,space,1.36750197411,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,goko,stim/goko.wav,0,10,10,24,,,space,1.50061893463,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
distractor,ada,stim/ada.wav,0,11,11,0,,,space,1.48398995399,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,giki,stim/giki.wav,0,12,12,23,,,space,1.36715984344,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,guku,stim/guku.wav,0,13,13,26,,,space,1.55117607117,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,kaka,stim/kaka.wav,0,14,14,28,,,space,1.56723690033,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,coco,stim/coco.wav,0,15,15,10,,,space,1.50044298172,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,gato,stim/gato.wav,0,16,16,21,,,space,1.69996619225,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,toko,stim/toko.wav,0,17,17,47,,,space,1.48358011246,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
distractor,epa,stim/epa.wav,0,18,18,19,,,space,1.35038995743,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,kuku,stim/kuku.wav,0,19,19,32,,,space,1.35010504723,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,beke,stim/beke.wav,0,20,20,4,,,space,1.86784696579,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
distractor,ita,stim/ita.wav,0,21,21,27,,,space,1.51723194122,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,dado,stim/dado.wav,0,22,22,11,,,space,1.58435702324,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,taka,stim/taka.wav,0,23,23,43,,,space,1.45041918755,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,doko,stim/doko.wav,0,24,24,16,,,space,1.56715202332,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,caca,stim/caca.wav,0,25,25,9,,,space,1.50144886971,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,tuku,stim/tuku.wav,0,26,26,48,,,space,1.48373603821,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,deke,stim/deke.wav,0,27,27,13,,,space,1.8178191185,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,puku,stim/puku.wav,0,28,28,41,,,space,1.3511390686,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,dodo,stim/dodo.wav,0,29,29,15,,,space,1.41725993156,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,topo,stim/topo.wav,0,30,30,46,,,space,1.41648602486,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,poko,stim/poko.wav,0,31,31,39,,,space,1.49981212616,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,baka,stim/baka.wav,0,32,32,2,,,space,1.54952692986,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,peke,stim/peke.wav,0,33,33,37,,,space,1.33334207535,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
target,buku,stim/buku.wav,0,34,34,8,,,space,1.58361697197,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,gota,stim/gota.wav,0,35,35,25,,,space,1.6002869606,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
pname,taco,stim/taco.wav,0,36,36,42,,,space,1.45038604736,,,003,bco,60.2899284019,prodShadow,2015_Jul_19_1344,midd,
