status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,60.0238268375,,,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,kaka,stim/kaka.wav,0,0,0,28,,,space,2.11782312393,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
pname,polo,stim/polo.wav,0,1,1,40,,,space,1.43378305435,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,boko,stim/boko.wav,0,2,2,6,,,space,1.91725897789,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,tuku,stim/tuku.wav,0,3,3,48,,,space,1.26779317856,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,koko,stim/koko.wav,0,4,4,31,,,space,1.36741185188,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
pname,palo,stim/palo.wav,0,5,5,36,,,space,1.28345108032,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
distractor,apa,stim/apa.wav,0,6,6,1,,,space,1.03377079964,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
pname,bola,stim/bola.wav,0,7,7,7,,,space,1.41703486443,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,toko,stim/toko.wav,0,8,8,47,,,space,1.71741199493,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,geke,stim/geke.wav,0,9,9,22,,,space,1.46622991562,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
distractor,ita,stim/ita.wav,0,10,10,27,,,space,1.60083794594,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,guku,stim/guku.wav,0,11,11,26,,,space,1.33335280418,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
pname,dado,stim/dado.wav,0,12,12,11,,,space,1.46758198738,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,keke,stim/keke.wav,0,13,13,29,,,space,1.2505440712,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,gaka,stim/gaka.wav,0,14,14,20,,,space,1.484156847,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
pname,caca,stim/caca.wav,0,15,15,9,,,space,1.51877379417,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,deke,stim/deke.wav,0,16,16,13,,,space,1.46736097336,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
target,paka,stim/paka.wav,0,17,17,35,,,space,1.3341588974,,,004,ems,59.7831769733,prodShadow,2015_Jul_26_1528,midd,
