status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,1.25020003319,,,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,ada,stim/ada.wav,0,0,0,0,,,space,2.03427505493,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,ita,stim/ita.wav,0,1,1,27,,,space,1.3501560688,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,tiki,stim/tiki.wav,0,2,2,45,,,space,1.31733393669,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,boko,stim/boko.wav,0,3,3,6,,,space,1.55146098137,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,guku,stim/guku.wav,0,4,4,26,,,space,1.55117201805,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,teke,stim/teke.wav,0,5,5,44,,,space,1.15076184273,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,dodo,stim/dodo.wav,0,6,6,15,,,space,1.30032896996,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,eda,stim/eda.wav,0,7,7,18,,,space,1.06715989113,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,poko,stim/poko.wav,0,8,8,39,,,space,1.06795883179,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,topo,stim/topo.wav,0,9,9,46,,,space,1.13339209557,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,coco,stim/coco.wav,0,10,10,10,,,space,1.21788406372,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,doko,stim/doko.wav,0,11,11,16,,,space,1.50065994263,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,geke,stim/geke.wav,0,12,12,22,,,space,1.40044689178,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,kiki,stim/kiki.wav,0,13,13,30,,,space,1.1504650116,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,goko,stim/goko.wav,0,14,14,24,,,space,1.11653494835,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,baka,stim/baka.wav,0,15,15,2,,,space,1.18520212173,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,gota,stim/gota.wav,0,16,16,25,,,space,1.39991903305,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,peke,stim/peke.wav,0,17,17,37,,,space,1.26768708229,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,giki,stim/giki.wav,0,18,18,23,,,space,1.30060911179,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,biki,stim/biki.wav,0,19,19,5,,,space,1.40025377274,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,puku,stim/puku.wav,0,20,20,41,,,space,1.38319420815,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,taka,stim/taka.wav,0,21,21,43,,,space,1.18444609642,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,oba,stim/oba.wav,0,22,22,33,,,space,1.35145282745,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,kaka,stim/kaka.wav,0,23,23,28,,,space,1.35004806519,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,taco,stim/taco.wav,0,24,24,42,,,space,1.48406505585,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,apa,stim/apa.wav,0,25,25,1,,,space,1.18439292908,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,beke,stim/beke.wav,0,26,26,4,,,space,1.66814088821,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,piki,stim/piki.wav,0,27,27,38,,,space,1.23460197449,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,tuku,stim/tuku.wav,0,28,28,48,,,space,1.21751904488,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,caca,stim/caca.wav,0,29,29,9,,,space,1.1172888279,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,toko,stim/toko.wav,0,30,30,47,,,space,1.05098509789,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,paka,stim/paka.wav,0,31,31,35,,,space,1.36778998375,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,duku,stim/duku.wav,0,32,32,17,,,space,1.3001999855,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,keke,stim/keke.wav,0,33,33,29,,,space,1.40027999878,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,koko,stim/koko.wav,0,34,34,31,,,space,1.40058493614,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,gaka,stim/gaka.wav,0,35,35,20,,,space,1.66752409935,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,buku,stim/buku.wav,0,36,36,8,,,space,1.33507990837,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,uta,stim/uta.wav,0,37,37,49,,,space,1.21721506119,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,palo,stim/palo.wav,0,38,38,36,,,space,1.18399500847,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,dado,stim/dado.wav,0,39,39,11,,,space,1.26792597771,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,kuku,stim/kuku.wav,0,40,40,32,,,space,1.11721801758,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,polo,stim/polo.wav,0,41,41,40,,,space,1.06745219231,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,epa,stim/epa.wav,0,42,42,19,,,space,1.15089988708,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,bala,stim/bala.wav,0,43,43,3,,,space,1.03372597694,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,oka,stim/oka.wav,0,44,44,34,,,space,1.20064783096,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,bola,stim/bola.wav,0,45,45,7,,,space,1.28409695625,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,deke,stim/deke.wav,0,46,46,13,,,space,1.3678290844,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,diki,stim/diki.wav,0,47,47,14,,,space,1.18451809883,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,daka,stim/daka.wav,0,48,48,12,,,space,1.0005300045,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,gato,stim/gato.wav,0,49,49,21,,,space,1.55065608025,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,eda,stim/eda.wav,1,0,50,18,,,space,1.33409690857,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,ita,stim/ita.wav,1,1,51,27,,,space,1.55092215538,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,gota,stim/gota.wav,1,2,52,25,,,space,1.90057897568,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,giki,stim/giki.wav,1,3,53,23,,,space,1.46741986275,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,boko,stim/boko.wav,1,4,54,6,,,space,1.35100698471,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,puku,stim/puku.wav,1,5,55,41,,,space,1.08433794975,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,goko,stim/goko.wav,1,6,56,24,,,space,1.08381009102,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,kaka,stim/kaka.wav,1,7,57,28,,,space,1.0342900753,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,gaka,stim/gaka.wav,1,8,58,20,,,space,1.08417105675,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,coco,stim/coco.wav,1,9,59,10,,,space,1.03409099579,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,taka,stim/taka.wav,1,10,60,43,,,space,1.20068597794,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,toko,stim/toko.wav,1,11,61,47,,,space,1.28413009644,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,paka,stim/paka.wav,1,12,62,35,,,space,1.7841360569,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,keke,stim/keke.wav,1,13,63,29,,,space,1.03410887718,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,uta,stim/uta.wav,1,14,64,49,,,space,1.11731004715,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,gato,stim/gato.wav,1,15,65,21,,,space,1.33419013023,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,duku,stim/duku.wav,1,16,66,17,,,space,1.25074481964,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,dodo,stim/dodo.wav,1,17,67,15,,,space,1.25057911873,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,tuku,stim/tuku.wav,1,18,68,48,,,space,1.35095787048,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,deke,stim/deke.wav,1,19,69,13,,,space,1.23437285423,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,teke,stim/teke.wav,1,20,70,44,,,space,1.31716680527,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
distractor,epa,stim/epa.wav,1,21,71,19,,,space,1.36752605438,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,tiki,stim/tiki.wav,1,22,72,45,,,space,0.983785152435,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,caca,stim/caca.wav,1,23,73,9,,,space,1.05067586899,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,buku,stim/buku.wav,1,24,74,8,,,space,1.56761002541,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,bala,stim/bala.wav,1,25,75,3,,,space,1.16763710976,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,topo,stim/topo.wav,1,26,76,46,,,space,1.0005030632,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,palo,stim/palo.wav,1,27,77,36,,,space,0.967585086823,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,koko,stim/koko.wav,1,28,78,31,,,space,1.23407101631,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,diki,stim/diki.wav,1,29,79,14,,,space,1.30078291893,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,beke,stim/beke.wav,1,30,80,4,,,space,1.41755318642,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
pname,taco,stim/taco.wav,1,31,81,42,,,space,1.28377819061,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
target,geke,stim/geke.wav,1,32,82,22,,,space,1.20077800751,,,002,blr,60.093328462,prodShadow,2015_Jul_12_1505,midd,
