status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,2.85091304779,,,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,kaka,stim/kaka.wav,0,0,0,28,,,space,2.28448605537,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,taka,stim/taka.wav,0,1,1,43,,,space,1.31783795357,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,paka,stim/paka.wav,0,2,2,35,,,space,1.28456401825,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,tuku,stim/tuku.wav,0,3,3,48,,,space,1.65021419525,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
distractor,uta,stim/uta.wav,0,4,4,49,,,space,1.40051698685,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,poko,stim/poko.wav,0,5,5,39,,,space,1.51706504822,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
distractor,apa,stim/apa.wav,0,6,6,1,,,space,1.35080885887,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,gaka,stim/gaka.wav,0,7,7,20,,,space,1.66767001152,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
pname,dodo,stim/dodo.wav,0,8,8,15,,,space,1.68373084068,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,beke,stim/beke.wav,0,9,9,4,,,space,1.73454093933,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
distractor,oka,stim/oka.wav,0,10,10,34,,,space,1.45136380196,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,goko,stim/goko.wav,0,11,11,24,,,space,1.80064916611,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
target,piki,stim/piki.wav,0,12,12,38,,,space,1.75012588501,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
pname,caca,stim/caca.wav,0,13,13,9,,,space,1.28350806236,,,001,lmw,59.9509164221,prodShadow,2015_Jul_05_1523,midd,
