status,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
target,stim/bola.png,0,0,0,9,space,7.01853203773,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/silla.png,0,1,1,6,space,1.13366603851,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/taco.png,0,2,2,18,space,0.900711774826,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/manzana.png,0,3,3,4,space,1.01739788055,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sol.png,0,4,4,1,space,0.900404214859,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gato.png,0,5,5,14,space,0.8841381073,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/libro.png,0,6,6,5,space,0.867434024811,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/topo.png,0,7,7,19,space,1.20072889328,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dodo.png,0,8,8,13,space,0.950600147247,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/polo.png,0,9,9,17,space,1.35029697418,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/lapiz.png,0,10,10,3,space,1.10100507736,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/arbol.png,0,11,11,2,space,0.967139005661,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/mochila.png,0,12,12,7,space,1.06743597984,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/bala.png,0,13,13,8,space,1.03401088715,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/caca.png,0,14,14,10,space,2.90081810951,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dado.png,0,15,15,12,space,2.45134902,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/coco.png,0,16,16,11,space,1.16743803024,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gota.png,0,17,17,15,space,1.33396792412,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/palo.png,0,18,18,16,space,2.75128316879,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sombrero.png,0,19,19,0,space,1.13441586494,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/manzana.png,1,0,20,4,space,1.00056290627,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/libro.png,1,1,21,5,space,0.967350959778,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/arbol.png,1,2,22,2,space,0.933892011642,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sol.png,1,3,23,1,space,0.80060505867,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/palo.png,1,4,24,16,space,2.83441400528,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/taco.png,1,5,25,18,space,0.800434827805,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/bola.png,1,6,26,9,space,3.26763796806,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/lapiz.png,1,7,27,3,space,0.933886051178,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/coco.png,1,8,28,11,space,0.950299978256,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gota.png,1,9,29,15,space,1.03397417068,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/polo.png,1,10,30,17,space,0.966542959213,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/bala.png,1,11,31,8,space,2.9004368782,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gato.png,1,12,32,14,space,0.950695991516,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/caca.png,1,13,33,10,space,1.20047903061,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dado.png,1,14,34,12,space,2.41773509979,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/topo.png,1,15,35,19,space,1.11715197563,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sombrero.png,1,16,36,0,space,1.10068798065,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dodo.png,1,17,37,13,space,1.00061106682,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/mochila.png,1,18,38,7,space,1.11735916138,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/silla.png,1,19,39,6,space,0.933794975281,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/bola.png,2,0,40,9,space,3.45082187653,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/lapiz.png,2,1,41,3,space,1.0840280056,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/manzana.png,2,2,42,4,space,0.900666952133,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/polo.png,2,3,43,17,space,0.967144966125,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/taco.png,2,4,44,18,space,1.00069308281,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/caca.png,2,5,45,10,space,0.917255878448,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gota.png,2,6,46,15,space,0.884047985077,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/mochila.png,2,7,47,7,space,0.950257062912,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/libro.png,2,8,48,5,space,1.00024008751,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/palo.png,2,9,49,16,space,3.06763601303,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/coco.png,2,10,50,11,space,1.20060300827,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/silla.png,2,11,51,6,space,0.700371980667,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sol.png,2,12,52,1,space,0.75043296814,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dodo.png,2,13,53,13,space,0.967199087143,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/topo.png,2,14,54,19,space,0.917370080948,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/gato.png,2,15,55,14,space,0.717320919037,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/bala.png,2,16,56,8,space,1.75058889389,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/sombrero.png,2,17,57,0,space,0.850707769394,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
distractor,stim/arbol.png,2,18,58,2,space,0.700338840485,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
target,stim/dado.png,2,19,59,12,space,1.31722807884,,,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
,,,,,,,,space,5.26714801788,001,jkw,60.0002288827,prodShadow,2015_Aug_11_1611,midd,
