status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,0.768465995789,,,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
pname,dodo,stim/dodo.wav,0,0,0,15,,,space,2.70059704781,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,koko,stim/koko.wav,0,1,1,31,,,space,2.73500609398,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,guku,stim/guku.wav,0,2,2,26,,,space,2.35146212578,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,doko,stim/doko.wav,0,3,3,16,,,space,2.49972009659,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,poko,stim/poko.wav,0,4,4,39,,,space,2.31731009483,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
distractor,eda,stim/eda.wav,0,5,5,18,,,space,2.51750016212,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,buku,stim/buku.wav,0,6,6,8,,,space,2.61713886261,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,kuku,stim/kuku.wav,0,7,7,32,,,space,2.43383216858,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
distractor,apa,stim/apa.wav,0,8,8,1,,,space,2.4510538578,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,puku,stim/puku.wav,0,9,9,41,,,space,2.45152783394,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,tuku,stim/tuku.wav,0,10,10,48,,,space,2.28372001648,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,teke,stim/teke.wav,0,11,11,44,,,space,2.26702213287,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,paka,stim/paka.wav,0,12,12,35,,,space,2.25029182434,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
pname,gota,stim/gota.wav,0,13,13,25,,,space,2.48465490341,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
pname,bala,stim/bala.wav,0,14,14,3,,,space,2.58438897133,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,daka,stim/daka.wav,0,15,15,12,,,space,2.40174293518,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,peke,stim/peke.wav,0,16,16,37,,,space,2.41710495949,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,deke,stim/deke.wav,0,17,17,13,,,space,2.63522815704,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,goko,stim/goko.wav,0,18,18,24,,,space,2.43430995941,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
distractor,ada,stim/ada.wav,0,19,19,0,,,space,2.40051198006,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
pname,polo,stim/polo.wav,0,20,20,40,,,space,2.31768107414,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
distractor,ita,stim/ita.wav,0,21,21,27,,,space,2.28405404091,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
target,duku,stim/duku.wav,0,22,22,17,,,space,2.36743593216,,,000,mam,59.7710793926,prodShadow,2015_Jun_30_1011,midd,
