status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,0.784528970718,,,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,deke,stim/deke.wav,0,0,0,13,,,space,2.20126581192,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,geke,stim/geke.wav,0,1,1,22,,,space,1.01722812653,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,piki,stim/piki.wav,0,2,2,38,,,space,0.834177970886,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,bola,stim/bola.wav,0,3,3,7,,,space,1.11781406403,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,ita,stim/ita.wav,0,4,4,27,,,space,0.967230796814,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,caca,stim/caca.wav,0,5,5,9,,,space,0.967944860458,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,giki,stim/giki.wav,0,6,6,23,,,space,0.851853847504,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,tiki,stim/tiki.wav,0,7,7,45,,,space,0.918166875839,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,coco,stim/coco.wav,0,8,8,10,,,space,1.05089902878,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,boko,stim/boko.wav,0,9,9,6,,,space,1.10132098198,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,beke,stim/beke.wav,0,10,10,4,,,space,1.3346350193,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,kiki,stim/kiki.wav,0,11,11,30,,,space,1.13406801224,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,eda,stim/eda.wav,0,12,12,18,,,space,1.06722187996,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,topo,stim/topo.wav,0,13,13,46,,,space,0.983689069748,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,gota,stim/gota.wav,0,14,14,25,,,space,1.26708984375,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,duku,stim/duku.wav,0,15,15,17,,,space,1.16744613647,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,keke,stim/keke.wav,0,16,16,29,,,space,1.0674829483,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,polo,stim/polo.wav,0,17,17,40,,,space,1.11701989174,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,diki,stim/diki.wav,0,18,18,14,,,space,1.06752896309,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,taco,stim/taco.wav,0,19,19,42,,,space,1.05083799362,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,toko,stim/toko.wav,0,20,20,47,,,space,0.800193786621,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,biki,stim/biki.wav,0,21,21,5,,,space,1.23398089409,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,poko,stim/poko.wav,0,22,22,39,,,space,0.851579189301,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,apa,stim/apa.wav,0,23,23,1,,,space,0.833856105804,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,palo,stim/palo.wav,0,24,24,36,,,space,1.0175640583,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,paka,stim/paka.wav,0,25,25,35,,,space,1.05055999756,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,guku,stim/guku.wav,0,26,26,26,,,space,1.10096502304,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,uta,stim/uta.wav,0,27,27,49,,,space,0.916246891022,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,goko,stim/goko.wav,0,28,28,24,,,space,1.13397693634,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,kuku,stim/kuku.wav,0,29,29,32,,,space,0.900676965714,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,oba,stim/oba.wav,0,30,30,33,,,space,0.867797136307,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,ada,stim/ada.wav,0,31,31,0,,,space,0.933733940125,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,dodo,stim/dodo.wav,0,32,32,15,,,space,0.918216943741,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,baka,stim/baka.wav,0,33,33,2,,,space,1.03473997116,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,dado,stim/dado.wav,0,34,34,11,,,space,1.0672929287,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,gaka,stim/gaka.wav,0,35,35,20,,,space,0.967573165894,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,buku,stim/buku.wav,0,36,36,8,,,space,1.16785001755,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,epa,stim/epa.wav,0,37,37,19,,,space,0.834237098694,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,teke,stim/teke.wav,0,38,38,44,,,space,1.00082397461,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,koko,stim/koko.wav,0,39,39,31,,,space,1.06691384315,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,puku,stim/puku.wav,0,40,40,41,,,space,0.867785930634,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,doko,stim/doko.wav,0,41,41,16,,,space,1.30082201958,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,taka,stim/taka.wav,0,42,42,43,,,space,1.06704211235,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,gato,stim/gato.wav,0,43,43,21,,,space,1.31761693954,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,tuku,stim/tuku.wav,0,44,44,48,,,space,1.0010740757,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,kaka,stim/kaka.wav,0,45,45,28,,,space,1.05104589462,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,daka,stim/daka.wav,0,46,46,12,,,space,1.20140314102,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
pname,bala,stim/bala.wav,0,47,47,3,,,space,1.16731405258,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,oka,stim/oka.wav,0,48,48,34,,,space,1.23458504677,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
target,peke,stim/peke.wav,0,49,49,37,,,space,1.0344080925,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
distractor,oba,stim/oba.wav,1,0,50,33,,,space,0.951083898544,,,002,jmt,60.0038340157,prodShadow,2015_Jul_12_2043,midd,
