status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,23.1540999413,,,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,guku,stim/guku.wav,0,0,0,26,,,space,1.517827034,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
pname,dado,stim/dado.wav,0,1,1,11,,,space,2.00105595589,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,diki,stim/diki.wav,0,2,2,14,,,space,1.40114688873,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
pname,bola,stim/bola.wav,0,3,3,7,,,space,1.25106096268,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,biki,stim/biki.wav,0,4,4,5,,,space,1.15138101578,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,boko,stim/boko.wav,0,5,5,6,,,space,1.01733016968,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,peke,stim/peke.wav,0,6,6,37,,,space,1.0344479084,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
distractor,oka,stim/oka.wav,0,7,7,34,,,space,1.00090098381,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,geke,stim/geke.wav,0,8,8,22,,,space,1.16777896881,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
distractor,ada,stim/ada.wav,0,9,9,0,,,space,0.917458057404,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
pname,palo,stim/palo.wav,0,10,10,36,,,space,0.8677110672,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
distractor,apa,stim/apa.wav,0,11,11,1,,,space,1.150411129,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
target,toko,stim/toko.wav,0,12,12,47,,,space,1.10016512871,,,001,jkw,60.0445505718,prodShadow,2015_Jul_06_1508,midd,
