status,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
distractor,stim/sombrero.png,0,0,0,0,space,1.4673140049,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bala.png,0,1,1,8,space,0.96751499176,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/palo.png,0,2,2,16,space,2.43433403969,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/lapiz.png,0,3,3,3,space,0.750757932663,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dodo.png,0,4,4,13,space,2.50065612793,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/dado.png,0,5,5,12,space,2.25097990036,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/bola.png,0,6,6,9,space,1.21756982803,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/polo.png,0,7,7,17,space,1.00118207932,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/arbol.png,0,8,8,2,space,0.73384308815,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/taco.png,0,9,9,18,space,0.617223024368,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/manzana.png,0,10,10,4,space,0.834270000458,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/coco.png,0,11,11,11,space,0.751004934311,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/libro.png,0,12,12,5,space,1.01734995842,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gota.png,0,13,13,15,space,4.23470902443,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/silla.png,0,14,14,6,space,0.684086799622,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/sol.png,0,15,15,1,space,0.734210014343,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
distractor,stim/mochila.png,0,16,16,7,space,0.850562810898,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/topo.png,0,17,17,19,space,2.73392295837,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/caca.png,0,18,18,10,space,0.667011022568,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
target,stim/gato.png,0,19,19,14,space,0.600605010986,,,001,mav,59.9613724641,prodShadow,2015_Aug_11_1550,midd,
