status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,session,participant,frameRate,expName,date,condition,
distractor,uta,stim/uta.wav,0,44,44,49,,,space,0.667498826981,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,bola,stim/bola.wav,0,45,45,7,,,space,0.946803092957,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kaka,stim/kaka.wav,0,46,46,28,,,space,0.730104923248,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,taco,stim/taco.wav,0,47,47,42,,,space,0.700685977936,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,boko,stim/boko.wav,0,48,48,6,,,space,0.684614896774,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,goko,stim/goko.wav,0,49,49,24,,,space,0.713608980179,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,taka,stim/taka.wav,1,0,50,43,,,space,0.720592021942,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,geke,stim/geke.wav,1,1,51,22,,,space,0.867436885834,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,biki,stim/biki.wav,1,2,52,5,,,space,0.950622797012,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,tuku,stim/tuku.wav,1,3,53,48,,,space,0.670758008957,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,deke,stim/deke.wav,1,4,54,13,,,space,0.750621795654,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,giki,stim/giki.wav,1,5,55,23,,,space,0.50071811676,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,gato,stim/gato.wav,1,6,56,21,,,space,0.468044042587,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,beke,stim/beke.wav,1,7,57,4,,,space,0.487616062164,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kaka,stim/kaka.wav,1,8,58,28,,,space,0.720881938934,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,puku,stim/puku.wav,1,9,59,41,,,space,0.620690107346,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,bola,stim/bola.wav,1,10,60,7,,,space,0.584090948105,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,coco,stim/coco.wav,1,11,61,10,,,space,0.397588014603,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,teke,stim/teke.wav,1,12,62,44,,,space,0.417800188065,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,ita,stim/ita.wav,1,13,63,27,,,space,0.350708961487,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,diki,stim/diki.wav,1,14,64,14,,,space,0.647965908051,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,doko,stim/doko.wav,1,15,65,16,,,space,0.831239938736,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,gaka,stim/gaka.wav,1,16,66,20,,,space,0.450590133667,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,buku,stim/buku.wav,1,17,67,8,,,space,0.617352962494,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kuku,stim/kuku.wav,1,18,68,32,,,space,0.551298141479,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,daka,stim/daka.wav,1,19,69,12,,,space,0.570734024048,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,ada,stim/ada.wav,1,20,70,0,,,space,0.471022129059,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,tiki,stim/tiki.wav,1,21,71,45,,,space,0.683823823929,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,duku,stim/duku.wav,1,22,72,17,,,space,0.650605201721,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,koko,stim/koko.wav,1,23,73,31,,,space,0.233783006668,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kiki,stim/kiki.wav,1,24,74,30,,,space,0.68713593483,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,apa,stim/apa.wav,1,25,75,1,,,space,0.433809041977,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,oba,stim/oba.wav,1,26,76,33,,,space,0.401064872742,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,goko,stim/goko.wav,1,27,77,24,,,space,0.580763101578,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,uta,stim/uta.wav,1,28,78,49,,,space,0.467227220535,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,bala,stim/bala.wav,1,29,79,3,,,space,0.404065132141,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,topo,stim/topo.wav,1,30,80,46,,,space,0.480417013168,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,gota,stim/gota.wav,1,31,81,25,,,space,0.763874053955,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,paka,stim/paka.wav,1,32,82,35,,,space,0.637311935425,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,eda,stim/eda.wav,1,33,83,18,,,space,0.570909023285,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,boko,stim/boko.wav,1,34,84,6,,,space,0.520511865616,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,epa,stim/epa.wav,1,35,85,19,,,space,0.487874031067,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,dodo,stim/dodo.wav,1,36,86,15,,,space,0.537446022034,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,polo,stim/polo.wav,1,37,87,40,,,space,0.663818836212,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,baka,stim/baka.wav,1,38,88,2,,,space,1.21650600433,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,toko,stim/toko.wav,1,39,89,47,,,space,0.604278087616,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,peke,stim/peke.wav,1,40,90,37,,,space,0.430715084076,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,dado,stim/dado.wav,1,41,91,11,,,space,0.546821832657,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,oka,stim/oka.wav,1,42,92,34,,,space,0.546919107437,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,palo,stim/palo.wav,1,43,93,36,,,space,0.400918006897,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,taco,stim/taco.wav,1,44,94,42,,,space,0.430252075195,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,caca,stim/caca.wav,1,45,95,9,,,space,0.581203222275,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,piki,stim/piki.wav,1,46,96,38,,,space,0.580538034439,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,poko,stim/poko.wav,1,47,97,39,,,space,0.533092021942,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,guku,stim/guku.wav,1,48,98,26,,,space,0.500720977783,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,keke,stim/keke.wav,1,49,99,29,,,space,0.600714206696,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,oka,stim/oka.wav,2,0,100,34,,,space,0.320780038834,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,guku,stim/guku.wav,2,1,101,26,,,space,0.73056602478,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,geke,stim/geke.wav,2,2,102,22,,,space,0.78468298912,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,polo,stim/polo.wav,2,3,103,40,,,space,1.83072185516,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kuku,stim/kuku.wav,2,4,104,32,,,space,0.484109163284,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,gota,stim/gota.wav,2,5,105,25,,,space,0.570502996445,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,giki,stim/giki.wav,2,6,106,23,,,space,0.964533805847,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,taco,stim/taco.wav,2,7,107,42,,,space,0.766626119614,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,deke,stim/deke.wav,2,8,108,13,,,space,0.984191894531,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,dodo,stim/dodo.wav,2,9,109,15,,,space,0.647164106369,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kiki,stim/kiki.wav,2,10,110,30,,,space,0.603286027908,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,buku,stim/buku.wav,2,11,111,8,,,space,0.75376701355,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,doko,stim/doko.wav,2,12,112,16,,,space,0.71363902092,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,dado,stim/dado.wav,2,13,113,11,,,space,0.764425992966,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,tuku,stim/tuku.wav,2,14,114,48,,,space,0.617287874222,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,daka,stim/daka.wav,2,15,115,12,,,space,0.997289896011,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,palo,stim/palo.wav,2,16,116,36,,,space,0.770982980728,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,puku,stim/puku.wav,2,17,117,41,,,space,0.617529153824,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,baka,stim/baka.wav,2,18,118,2,,,space,0.600903987885,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,poko,stim/poko.wav,2,19,119,39,,,space,0.56726193428,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,biki,stim/biki.wav,2,20,120,5,,,space,0.667941093445,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,gaka,stim/gaka.wav,2,21,121,20,,,space,0.696895122528,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,coco,stim/coco.wav,2,22,122,10,,,space,0.681151151657,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,topo,stim/topo.wav,2,23,123,46,,,space,0.664792060852,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,gato,stim/gato.wav,2,24,124,21,,,space,0.663681030273,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,eda,stim/eda.wav,2,25,125,18,,,space,0.70420384407,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,beke,stim/beke.wav,2,26,126,4,,,space,0.786706924438,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,bala,stim/bala.wav,2,27,127,3,,,space,0.514215946198,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,kaka,stim/kaka.wav,2,28,128,28,,,space,0.704469919205,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,toko,stim/toko.wav,2,29,129,47,,,space,0.634094953537,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,paka,stim/paka.wav,2,30,130,35,,,space,0.401348114014,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,diki,stim/diki.wav,2,31,131,14,,,space,0.454214096069,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,teke,stim/teke.wav,2,32,132,44,,,space,0.63759803772,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,keke,stim/keke.wav,2,33,133,29,,,space,0.680536031723,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,koko,stim/koko.wav,2,34,134,31,,,space,0.587026119232,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,peke,stim/peke.wav,2,35,135,37,,,space,0.600926876068,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,taka,stim/taka.wav,2,36,136,43,,,space,0.568052053452,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,epa,stim/epa.wav,2,37,137,19,,,space,0.3840239048,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,tiki,stim/tiki.wav,2,38,138,45,,,space,0.570835828781,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,ada,stim/ada.wav,2,39,139,0,,,space,0.703691005707,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,piki,stim/piki.wav,2,40,140,38,,,space,0.654047012329,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,oba,stim/oba.wav,2,41,141,33,,,space,0.581214904785,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,goko,stim/goko.wav,2,42,142,24,,,space,0.663786888123,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,boko,stim/boko.wav,2,43,143,6,,,space,0.550734996796,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,ita,stim/ita.wav,2,44,144,27,,,space,0.403208017349,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
target,duku,stim/duku.wav,2,45,145,17,,,space,0.53395318985,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,bola,stim/bola.wav,2,46,146,7,,,space,0.520275115967,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,apa,stim/apa.wav,2,47,147,1,,,space,0.317528009415,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
pname,caca,stim/caca.wav,2,48,148,9,,,space,0.520853996277,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
distractor,uta,stim/uta.wav,2,49,149,49,,,space,0.504494190216,001,cynthia,60.9766607449,prodShadow,2016_Jan_23_1045,bi,
