status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,9.41737985611,,,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,palo,stim/palo.wav,0,0,0,36,,,space,3.2502720356,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,baka,stim/baka.wav,0,1,1,2,,,space,1.51723408699,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,gato,stim/gato.wav,0,2,2,21,,,space,2.03375482559,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
distractor,ita,stim/ita.wav,0,3,3,27,,,space,1.38476705551,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,taco,stim/taco.wav,0,4,4,42,,,space,1.38399004936,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,dado,stim/dado.wav,0,5,5,11,,,space,1.45107412338,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,giki,stim/giki.wav,0,6,6,23,,,space,1.0344209671,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,teke,stim/teke.wav,0,7,7,44,,,space,1.3167989254,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,diki,stim/diki.wav,0,8,8,14,,,space,1.23446393013,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,polo,stim/polo.wav,0,9,9,40,,,space,1.10104513168,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,topo,stim/topo.wav,0,10,10,46,,,space,1.20052790642,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,guku,stim/guku.wav,0,11,11,26,,,space,1.78373599052,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
pname,bola,stim/bola.wav,0,12,12,7,,,space,1.35106992722,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
target,tuku,stim/tuku.wav,0,13,13,48,,,space,1.53391909599,,,002,ems,60.1138267546,prodShadow,2015_Jul_12_1524,midd,
