status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,0.650598049164,,,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,deke,stim/deke.wav,0,0,0,13,,,space,1.85053014755,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,polo,stim/polo.wav,0,1,1,40,,,space,1.01723599434,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,tiki,stim/tiki.wav,0,2,2,45,,,space,0.934929132462,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,oba,stim/oba.wav,0,3,3,33,,,space,0.900444984436,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,teke,stim/teke.wav,0,4,4,44,,,space,0.783116102219,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,piki,stim/piki.wav,0,5,5,38,,,space,0.767434835434,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,paka,stim/paka.wav,0,6,6,35,,,space,0.918284893036,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,taco,stim/taco.wav,0,7,7,42,,,space,0.966670036316,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,bola,stim/bola.wav,0,8,8,7,,,space,0.951121091843,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,kiki,stim/kiki.wav,0,9,9,30,,,space,0.917504787445,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,eda,stim/eda.wav,0,10,10,18,,,space,1.0672659874,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,taka,stim/taka.wav,0,11,11,43,,,space,0.917582988739,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,boko,stim/boko.wav,0,12,12,6,,,space,1.167126894,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,caca,stim/caca.wav,0,13,13,9,,,space,1.03315281868,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,palo,stim/palo.wav,0,14,14,36,,,space,0.867444992065,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,dado,stim/dado.wav,0,15,15,11,,,space,1.15072989464,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,bala,stim/bala.wav,0,16,16,3,,,space,0.984375,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,kaka,stim/kaka.wav,0,17,17,28,,,space,0.950874090195,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,poko,stim/poko.wav,0,18,18,39,,,space,0.916915178299,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,apa,stim/apa.wav,0,19,19,1,,,space,1.06736803055,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,epa,stim/epa.wav,0,20,20,19,,,space,0.784583806992,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,baka,stim/baka.wav,0,21,21,2,,,space,1.18414092064,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,gaka,stim/gaka.wav,0,22,22,20,,,space,0.967313051224,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,gato,stim/gato.wav,0,23,23,21,,,space,1.20066595078,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,ita,stim/ita.wav,0,24,24,27,,,space,0.933475971222,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,goko,stim/goko.wav,0,25,25,24,,,space,1.10066795349,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,oka,stim/oka.wav,0,26,26,34,,,space,1.10080909729,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,beke,stim/beke.wav,0,27,27,4,,,space,1.18400597572,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,kuku,stim/kuku.wav,0,28,28,32,,,space,0.934698104858,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,peke,stim/peke.wav,0,29,29,37,,,space,0.917898893356,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,ada,stim/ada.wav,0,30,30,0,,,space,0.867662906647,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,geke,stim/geke.wav,0,31,31,22,,,space,1.01717996597,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,biki,stim/biki.wav,0,32,32,5,,,space,1.23474287987,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,toko,stim/toko.wav,0,33,33,47,,,space,0.750236034393,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,tuku,stim/tuku.wav,0,34,34,48,,,space,1.06756901741,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,dodo,stim/dodo.wav,0,35,35,15,,,space,0.951560974121,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,diki,stim/diki.wav,0,36,36,14,,,space,1.15153312683,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,guku,stim/guku.wav,0,37,37,26,,,space,1.03369498253,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,keke,stim/keke.wav,0,38,38,29,,,space,0.983516931534,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,buku,stim/buku.wav,0,39,39,8,,,space,1.35072898865,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,koko,stim/koko.wav,0,40,40,31,,,space,1.1175570488,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,doko,stim/doko.wav,0,41,41,16,,,space,1.01773500443,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,giki,stim/giki.wav,0,42,42,23,,,space,0.98449587822,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,daka,stim/daka.wav,0,43,43,12,,,space,1.16750502586,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,uta,stim/uta.wav,0,44,44,49,,,space,0.884536981583,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,duku,stim/duku.wav,0,45,45,17,,,space,1.13399291039,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,puku,stim/puku.wav,0,46,46,41,,,space,0.967427968979,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,topo,stim/topo.wav,0,47,47,46,,,space,0.717875003815,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,gota,stim/gota.wav,0,48,48,25,,,space,1.15148591995,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,coco,stim/coco.wav,0,49,49,10,,,space,1.05077600479,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
pname,gota,stim/gota.wav,1,0,50,25,,,space,1.01838898659,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,peke,stim/peke.wav,1,1,51,37,,,space,0.683641910553,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,boko,stim/boko.wav,1,2,52,6,,,space,0.81752705574,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,gaka,stim/gaka.wav,1,3,53,20,,,space,0.983411073685,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,baka,stim/baka.wav,1,4,54,2,,,space,1.13450288773,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,biki,stim/biki.wav,1,5,55,5,,,space,1.01746892929,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,uta,stim/uta.wav,1,6,56,49,,,space,0.901276111603,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
target,kaka,stim/kaka.wav,1,7,57,28,,,space,0.917550802231,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
distractor,ita,stim/ita.wav,1,8,58,27,,,space,0.767112970352,,,003,blr,60.1957007827,prodShadow,2015_Jul_19_1503,midd,
