status,text,stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,session,participant,frameRate,expName,date,condition,
,,,,,,,space,0.150273799896,,,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,geke,stim/geke.wav,0,0,0,22,,,space,2.18449687958,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
distractor,eda,stim/eda.wav,0,1,1,18,,,space,1.11747002602,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,baka,stim/baka.wav,0,2,2,2,,,space,1.13466906548,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,tuku,stim/tuku.wav,0,3,3,48,,,space,0.933877944946,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
pname,palo,stim/palo.wav,0,4,4,36,,,space,1.05055093765,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
distractor,epa,stim/epa.wav,0,5,5,19,,,space,0.883842945099,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
pname,bala,stim/bala.wav,0,6,6,3,,,space,1.01741409302,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,biki,stim/biki.wav,0,7,7,5,,,space,1.3506770134,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,beke,stim/beke.wav,0,8,8,4,,,space,1.16742181778,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
pname,gato,stim/gato.wav,0,9,9,21,,,space,1.38373184204,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,taka,stim/taka.wav,0,10,10,43,,,space,1.10113596916,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
distractor,ada,stim/ada.wav,0,11,11,0,,,space,1.00049114227,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
pname,taco,stim/taco.wav,0,12,12,42,,,space,1.1010529995,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
target,gaka,stim/gaka.wav,0,13,13,20,,,space,1.15078997612,,,003,mav,59.9003161891,prodShadow,2015_Jul_19_1418,midd,
