file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
jkw_prodShadow0_gaka1,0.0,2.981,jkw,-44.38923552852349,-47.781798362731934,2.507149775480911,3.5623732266821353
ems_prodShadow0_bala1,0.0,2.525827664399093,ems,-41.10352334486166,-46.71115207672119,2.5071467192719337,4.958815235883684
lmw_prodShadow0_gota,0.0,0.9597278911564626,lmw,-49.9286855061849,-53.21681499481201,2.4916102143289076,16.154829714148494
jkw_prodShadow0_taka,0.0,1.9579365079365079,jkw,-46.62970344387755,-50.971991539001465,2.449623904158666,-0.6367207847181398
mav_prodShadow0_uta1,0.0,2.5185260770975058,mav,-37.64942956349206,-44.28247197469076,2.387476552951746,3.4429512567144336
blr_prodShadow0_gaka1,0.0,0.7718820861678004,blr,-47.5009860744724,-51.54390525817871,2.3362312884120575,13.320571220929235
blr_prodShadow0_ada1,0.0,0.6138095238095238,blr,-49.13576219902664,-47.74727821350098,2.3362312884120575,18.321329246698944
jmt_prodShadow0_ada1,0.0,1.1048979591836734,jmt,-45.27946111505682,-54.45276133219401,2.3362307790438943,15.730951844265082
ems_prodShadow0_bola2,0.0,2.613764172335601,ems,-40.75874042145594,-51.18089962005615,2.3362302696757316,6.165543182246754
ems_prodShadow0_bola1,0.0,2.833582766439909,ems,-43.49486183193463,-55.73090744018555,2.2953516541449734,4.923441993260765
ems_prodShadow0_oka1,0.0,3.273,ems,-42.19844526471712,-59.135945638020836,2.2953516541449734,4.160247405679051
mav_prodShadow0_oka1,0.0,2.847,mav,-36.85112733004386,-53.141119639078774,2.2953516541449734,4.531388606925104
ems_prodShadow0_oka2,0.0,2.569795918367347,ems,-41.7403141719358,-55.7600466410319,2.295351084527887,4.580507648276546
ems_prodShadow0_gota1,0.0,2.789614512471655,ems,-43.20954791106631,-52.934743881225586,2.2953505149108007,3.9371047097122887
jkw_prodShadow0_oka,0.0,2.393968253968254,jkw,-42.18380622384937,-48.41318130493164,2.2953493756766274,4.418611047692599
lmw_prodShadow0_gaka2,0.0,1.09,lmw,-49.73113173738532,-51.972042083740234,2.238226333253878,13.95129477585576
lmw_prodShadow0_gota2,0.0,1.2089569160997733,lmw,-46.760556559917354,-52.22349834442139,2.2382259556821125,16.067247020767226
djv_prodShadow0_paka2,0.0,0.965,djv,-41.35018323131443,-45.6400146484375,2.1950288189074927,3.955614608332242
mav_prodShadow0_ita1,0.0,2.5185260770975058,mav,-37.12870861235119,-44.74402364095052,2.177245683742204,2.100284124582828
jkw_prodShadow0_taka1,0.0,2.415,jkw,-44.06596639333678,-46.84837341308594,2.168754546181772,0.20286569886040517
lmw_prodShadow0_oba,0.0,1.1919727891156462,lmw,-47.222935267857146,-55.69159189860026,2.1653158575521814,16.674125957087398
blr_prodShadow0_ada,0.0,0.8527437641723355,blr,-47.41956858915441,-44.1698366800944,2.1653158575521814,16.380578332053183
blr_prodShadow0_bala,0.0,0.716,blr,-43.89360215928819,-43.45066833496094,2.165315348184018,17.815836913654554
jal_prodShadow0_ada1,0.0,1.2718820861678004,jal,-45.73637041707677,-53.10800806681315,2.1653148388158554,17.293030886750707
ems_prodShadow0_eda,0.0,2.4379138321995466,ems,-43.41020827996926,-46.20396041870117,2.1653148388158554,4.059042985690699
lmw_prodShadow0_ada,0.0,1.056,lmw,-49.033170880011795,-50.06796646118164,2.1653148388158554,15.072734407596782
mam_prodShadow0_ada1,0.0,1.0058049886621314,mam,-40.73979443842822,-47.043968200683594,2.134124067292916,8.666955769292553
djv_prodShadow0_ada1,0.0,1.2069614512471656,djv,-37.381472753099175,-48.622718811035156,2.1341233472719745,8.171509660292589
lmw_prodShadow0_bola1,0.0,1.3618367346938776,lmw,-46.276115866268384,-46.784297943115234,2.124002462689691,14.310987465161041
jal_prodShadow0_bala1,0.0,1.115,jal,-45.711704799107146,-47.5534553527832,2.124001817744324,16.34443788924306
mav_prodShadow0_uta,0.0,3.04453514739229,mav,-36.515046772203945,-43.7596435546875,2.1177619928399305,4.068887308207655
jkw_prodShadow0_gota1,0.0,2.328,jkw,-46.53367254560086,-53.75695037841797,2.104218919256918,2.5828939400454907
mav_prodShadow0_ada2,0.0,2.847,mav,-36.3736328125,-41.66761016845703,2.013324713864792,4.661817801174408
mam_prodShadow0_ada2,0.0,1.214,mam,-36.06442891270661,-41.17001978556315,2.0133243538543213,9.128434791703873
jkw_prodShadow0_eda1,0.0,2.2627891156462585,jkw,-45.89597448838496,-49.11543273925781,2.009344257353841,3.3973046563523788
lmw_prodShadow0_baka1,0.0,1.158,lmw,-46.55565564385776,-52.51138401031494,1.9944004266923052,17.140512632854303
lmw_prodShadow0_eda,0.0,1.158,lmw,-46.627180428340516,-57.39054489135742,1.9944004266923052,17.25341433707633
mam_prodShadow0_ada,0.0,0.854,mam,-41.52708524816177,-48.125006357828774,1.9943996626400606,8.523811431858546
ems_prodShadow0_bala,0.0,2.635736961451247,ems,-39.98502974076705,-52.598198890686035,1.985502259829505,3.0316535707193815
jkw_prodShadow0_gota,0.0,2.023,jkw,-45.99099338644802,-46.32437705993652,1.9848424521788484,2.3231682800389226
jmt_prodShadow0_gota,0.0,1.011,jmt,-46.87810856280941,-54.41169261932373,1.9848424521788484,13.287978447467847
jmt_prodShadow0_paka1,0.0,1.1048979591836734,jmt,-44.406134588068184,-46.45162296295166,1.9639733685272291,13.71103076811793
lmw_prodShadow0_paka,0.0,0.971,lmw,-46.69078205541237,-48.99002552032471,1.9639733685272291,13.713302318944084
lmw_prodShadow0_ita1,0.0,0.971,lmw,-49.354451916881445,-54.829968770345054,1.9480624802667086,15.233654821835458
ems_prodShadow0_epa2,0.0,2.3499773242630386,ems,-41.607405252659575,-53.33404032389323,1.9366595767664747,0.5611806765680072
ems_prodShadow0_caca1,0.0,2.7017006802721086,ems,-38.525831886574075,-49.47867679595947,1.9366595767664747,3.9396429152333035
ems_prodShadow0_baka1,0.0,2.6577097505668936,ems,-40.77016271146616,-52.07958984375,1.9366595767664747,4.903703805139637
ems_prodShadow0_taka2,0.0,2.965,ems,-39.64226575652357,-44.99524211883545,1.9366595767664747,-0.852287985319947
mav_prodShadow0_daka2,0.0,2.452766439909297,mav,-38.14587452168367,-49.14295196533203,1.9366595767664747,4.301525812489132
mav_prodShadow0_oka,0.0,2.584,mav,-38.093466115552324,-48.365403493245445,1.9366595767664747,3.150557193932226
ems_prodShadow0_epa1,0.0,3.053,ems,-40.34197297643443,-51.9903195699056,1.9366595767664747,2.687219078792779
mav_prodShadow0_baka1,0.0,2.7815192743764174,mav,-37.827728051933455,-46.87722301483154,1.9366595767664747,4.987169163256814
djv_prodShadow0_apa2,0.0,1.119,djv,-38.22997610909598,-46.93832524617513,1.9366595767664747,6.9353219804971165
mav_prodShadow0_ita,0.0,2.387,mav,-36.89826180047071,-43.16293716430664,1.9366595767664747,2.2711398588534806
ems_prodShadow0_kaka1,0.0,3.053,ems,-39.5177734375,-52.37216281890869,1.9366595767664747,4.714040524117529
ems_prodShadow0_paka1,0.0,2.921,ems,-39.73861903360445,-51.35544013977051,1.9366595767664747,2.7674492788343183
ems_prodShadow0_bala2,0.0,2.8775283446712017,ems,-41.09228854709201,-52.160996437072754,1.9366595767664747,2.609760875442891
mav_prodShadow0_ada,0.0,2.7815192743764174,mav,-36.862912404451436,-49.27051035563151,1.9366595767664747,2.920406835542499
mav_prodShadow0_eda,0.0,1.9267573696145124,mav,-37.62797016677461,-46.81645584106445,1.9366595767664747,4.427769904620812
jkw_prodShadow0_taka2,0.0,2.2409977324263037,jkw,-43.563223702566965,-48.49975395202637,1.9366590673983117,0.5055673864657084
jkw_prodShadow0_gaka,0.0,1.914,jkw,-47.37637536812827,-51.8218355178833,1.9366590673983117,2.304190570627167
jkw_prodShadow0_paka,0.0,2.11,jkw,-43.6624102117891,-49.36103630065918,1.9366590673983117,1.390019362149582
ems_prodShadow0_daka,0.0,2.684761904761905,ems,-39.39198781483209,-54.32441425323486,1.9366585580301487,4.55433257348397
ems_prodShadow0_apa,0.0,2.5038548752834466,ems,-44.06383203125,-50.40491485595703,1.9366585580301487,2.4409714371840074
ems_prodShadow0_apa1,0.0,2.965,ems,-41.15746330492424,-57.10480626424154,1.9366585580301487,5.161952638274283
mav_prodShadow0_caca,0.0,2.387,mav,-37.34916808315899,-46.112091064453125,1.9366585580301487,3.77604326386866
mav_prodShadow0_paka1,0.0,2.65,mav,-37.669534935141506,-47.78473663330078,1.9366585580301487,4.255658127634835
ems_prodShadow0_apa2,0.0,2.3939455782312926,ems,-42.66456916841004,-53.83350499471029,1.936657539293823,-0.7099677703196203
ems_prodShadow0_caca2,0.0,2.4379138321995466,ems,-41.984743212090166,-50.34260368347168,1.936657539293823,1.8670536140313096
ems_prodShadow0_baka2,0.0,3.256,ems,-41.24335278470092,-51.644768714904785,1.936657539293823,2.486172345298412
mav_prodShadow0_taka2,0.0,2.2555102040816326,mav,-40.38710332549779,-42.95482349395752,1.936657539293823,-1.6453688384749512
mav_prodShadow0_apa1,0.0,2.913,mav,-37.5342132463488,-47.955160776774086,1.936657539293823,2.6479555823773993
ems_prodShadow0_daka2,0.0,2.789614512471655,ems,-41.58701906922043,-49.61030197143555,1.9366555018211713,3.59409635939182
mam_prodShadow0_taka2,0.0,1.195,mam,-39.006144205729164,-42.367753982543945,1.920844020357906,4.497752584102653
ems_prodShadow0_gota2,0.0,2.709,ems,-42.15551847901291,-52.95297622680664,1.9130884628372082,4.577226427711395
lmw_prodShadow0_oba1,0.0,1.005,lmw,-47.14296971689357,-53.48684056599935,1.9095477223685915,13.255699785271084
djv_prodShadow0_ada2,0.0,1.097,djv,-38.314035866477276,-46.53528340657552,1.8925250004261975,8.231783613103048
blr_prodShadow0_oba,0.0,0.7078004535147392,blr,-51.04563366527289,-52.37122090657552,1.8825350831455752,12.992409548736802
lmw_prodShadow0_eda2,0.0,1.0369160997732427,lmw,-45.05996938852164,-56.1874631245931,1.8429263026267597,16.459171903969438
mav_prodShadow0_ita2,0.0,2.452766439909297,mav,-37.62144451530612,-43.3369140625,1.833472265915646,2.36595999445149
blr_prodShadow0_uta1,0.0,0.68,blr,-56.31192196116728,-60.01049677530924,1.823484486464266,18.151536389538695
lmw_prodShadow0_oka,0.0,0.974,lmw,-47.93473642880155,-50.62457402547201,1.823483977096103,15.837733252035495
ems_prodShadow0_paka,0.0,3.471,ems,-45.01433323577089,-48.84603691101074,1.823483977096103,1.1862450736164405
lmw_prodShadow0_ita,0.0,1.3788208616780044,lmw,-48.308384992074274,-52.01724370320638,1.823483977096103,17.47125054056456
lmw_prodShadow0_bala1,0.0,1.056,lmw,-43.9093178803066,-44.05244827270508,1.823483977096103,16.04580019685183
jmt_prodShadow0_ada,0.0,0.9926757369614513,jmt,-45.02755583175505,-48.54950078328451,1.8234837224120217,17.390176826698756
jal_prodShadow0_ada,0.0,1.2405895691609978,jal,-52.172182144657256,-51.87071863810221,1.8234834677279403,16.06681781008504
ems_prodShadow0_paka2,0.0,2.7017006802721086,ems,-42.51089409722222,-51.40083980560303,1.7657441459065986,3.3388754278700468
mav_prodShadow0_baka,0.0,2.847,mav,-37.28536184210526,-47.904282569885254,1.7657441459065986,4.131722021756637
ems_prodShadow0_caca,0.0,2.921,ems,-41.49799670911815,-48.200989723205566,1.7657441459065986,2.7728374341130895
djv_prodShadow0_daka2,0.0,1.031,djv,-40.90037166262136,-46.69006633758545,1.7657436365384356,3.810105781660692
mav_prodShadow0_bola2,0.0,2.65,mav,-36.80299233490566,-41.79912757873535,1.7657431271702726,4.97785514566838
jkw_prodShadow0_caca2,0.0,2.894,jkw,-43.34027289684256,-51.68240737915039,1.7657431271702726,2.8159079476986673
mav_prodShadow0_gaka1,0.0,2.584,mav,-38.27038668846899,-49.06128215789795,1.7657431271702726,3.353000166866501
mav_prodShadow0_bola,0.0,2.321,mav,-35.69049703663793,-40.866615295410156,1.7657421084339469,4.653441839784927
lmw_prodShadow0_gaka,0.0,1.124,lmw,-48.04673549107143,-53.23809337615967,1.7314581935320532,17.38512176718942
jal_prodShadow0_bola2,0.0,1.1467120181405897,jal,-47.75185122282609,-49.49806499481201,1.6911867215076604,11.443603482619205
jmt_prodShadow0_taka,0.0,1.4228798185941043,jmt,-46.189061124559856,-49.34926986694336,1.6729342333634842,10.39875994990506
ems_prodShadow0_baka,0.0,2.789614512471655,ems,-40.44890372983871,-51.280701637268066,1.6729342333634842,4.0027814617817015
jmt_prodShadow0_taka1,0.0,1.0487755102040817,jmt,-45.43346819196429,-48.488680839538574,1.6729342333634842,11.556508594200318
jmt_prodShadow0_bala1,0.0,0.955,jmt,-42.40350850423177,-43.385379791259766,1.6696258825190342,18.72212395887614
jmt_prodShadow0_bala,0.0,1.142,jmt,-42.67283871299342,-46.380605697631836,1.6696258825190342,16.732759545760807
lmw_prodShadow0_oka2,0.0,0.876,lmw,-49.03267600319602,-51.719103495279946,1.65256905560439,14.086030903437354
blr_prodShadow0_ada2,0.0,0.7377097505668935,blr,-48.12752388619088,-47.39389419555664,1.6525686735782679,17.468739061526662
blr_prodShadow0_epa2,0.0,0.699,blr,-52.30949009486607,-55.30749766031901,1.652568546236227,17.11728773666318
blr_prodShadow0_paka,0.0,0.684,blr,-48.81906307444853,-49.902225494384766,1.652568546236227,13.931339686900834
blr_prodShadow0_kaka1,0.0,0.656,blr,-49.755507960464016,-52.3212890625,1.652568546236227,17.408328628031942
ems_prodShadow0_gota,0.0,2.6796825396825397,ems,-44.77243543027052,-56.58922290802002,1.652568546236227,4.687213367279039
ems_prodShadow0_eda2,0.0,2.7017006802721086,ems,-41.71330656828704,-53.0,1.652568546236227,4.083447816514102
lmw_prodShadow0_ada1,0.0,1.141,lmw,-48.48521450109649,-49.63760630289713,1.652568546236227,16.57274721030383
lmw_prodShadow0_kaka,0.0,1.3278458049886621,lmw,-45.18688322368421,-52.37626552581787,1.652568546236227,15.680683461209899
lmw_prodShadow0_ada2,0.0,1.0636961451247167,lmw,-47.305387676886795,-45.2414296468099,1.6525680368680642,16.386483237665153
ems_prodShadow0_ada,0.0,2.306,ems,-44.40386566558441,-49.17786534627279,1.6525680368680642,4.600688204041919
blr_prodShadow0_bola1,0.0,0.656530612244898,blr,-49.976199988162875,-49.73951721191406,1.6525680368680642,19.175131474914803
jkw_prodShadow0_ada1,0.0,2.153922902494331,jkw,-42.36881813226744,-42.43394343058268,1.6525680368680642,4.4343184917607275
blr_prodShadow0_ita2,0.0,0.75,blr,-51.672428385416666,-54.22266642252604,1.6525680368680642,15.76827534802657
lmw_prodShadow0_daka,0.0,1.039,lmw,-50.49142221304086,-52.13501453399658,1.6525675274999012,13.25547873493272
lmw_prodShadow0_epa,0.0,1.039,lmw,-45.45706881009615,-49.162759145100914,1.6525675274999012,16.677729067857783
lmw_prodShadow0_ita2,0.0,1.0636961451247167,lmw,-45.953576429834904,-50.682003021240234,1.6042865011108849,14.6221061856683
djv_prodShadow0_paka,0.0,1.4048072562358276,djv,-39.459908621651785,-47.13819217681885,1.5948287150467224,6.244280362037477
mav_prodShadow0_bola1,0.0,2.71578231292517,mav,-37.926962459788605,-43.42583465576172,1.5948287150467224,5.927366793837914
djv_prodShadow0_taka,0.0,1.031,djv,-38.62668054080704,-48.806267738342285,1.5948276963103967,3.089171256661073
mav_prodShadow0_daka,0.0,2.387,mav,-41.09539258629707,-47.38450908660889,1.5948276963103967,1.7557705324826482
jkw_prodShadow0_bola2,0.0,2.219,jkw,-42.95106630067568,-46.29523277282715,1.5948276963103967,3.3256099204834424
jkw_prodShadow0_epa2,0.0,2.294,jkw,-42.038533706331876,-47.744144439697266,1.5948276963103967,3.6194715671862525
jkw_prodShadow0_epa,0.0,1.9579365079365079,jkw,-46.32980408960459,-50.695420583089195,1.5948276963103967,3.5399997644970114
mav_prodShadow0_apa2,0.0,2.584,mav,-38.13282007025194,-51.114638010660805,1.5948276963103967,5.0104268848178055
jal_prodShadow0_oka2,0.0,0.9589115646258504,jal,-53.018524169921875,-57.511480967203774,1.5948276963103967,8.637431643161518
mav_prodShadow0_bala1,0.0,2.387,mav,-37.14199790794979,-38.36139678955078,1.5948276963103967,5.564432030277935
mav_prodShadow0_bala,0.0,2.7815192743764174,mav,-36.97660465377698,-41.67201328277588,1.5948266775740707,4.720617715193104
mav_prodShadow0_uta2,0.0,2.584,mav,-39.06220097504845,-48.078592936197914,1.5783312649907117,4.5261380794248645
mam_prodShadow0_kaka,0.0,1.328,mam,-37.716745476973685,-47.1426420211792,1.5498974305406659,7.415084531320407
ems_prodShadow0_kaka,0.0,2.8555555555555556,ems,-42.17662464488637,-46.90772342681885,1.5498974305406659,3.1633335789208505
mam_prodShadow0_caca2,0.0,1.3849659863945578,mam,-39.42219115332734,-47.426724433898926,1.5498974305406659,6.7881879764089845
mav_prodShadow0_kaka2,0.0,2.65,mav,-37.901967865566036,-48.28346920013428,1.5498974305406659,4.663650257847776
ems_prodShadow0_kaka2,0.0,2.701678004535147,ems,-44.86829427083333,-48.217623710632324,1.5498974305406659,1.760289883508845
mam_prodShadow0_caca,0.0,0.9868480725623583,mam,-41.25533656881313,-50.00677013397217,1.5498966917112218,7.085669614219253
mam_prodShadow0_caca1,0.0,1.195,mam,-39.93861490885417,-47.52999687194824,1.5498966917112218,7.1688412307198615
blr_prodShadow0_caca,0.0,0.635,blr,-50.8430290222168,-57.76815605163574,1.5498966917112218,13.101870121254418
jkw_prodShadow0_caca,0.0,1.9406802721088436,jkw,-45.96783384342783,-56.426652908325195,1.5498959528817777,1.691716370117092
mav_prodShadow0_caca2,0.0,2.913,mav,-37.91712306701031,-47.326876640319824,1.5498959528817777,4.716926545509008
mav_prodShadow0_caca1,0.0,2.4527891156462585,mav,-39.49552774234694,-49.71548938751221,1.5498944752228896,3.2492834455874426
mav_prodShadow0_gota,0.0,2.913,mav,-41.99537894652062,-48.38888168334961,1.5308241322952703,4.163116831232816
mam_prodShadow0_oba,0.0,0.911,mam,-42.744942801339285,-50.25533676147461,1.5272848158693697,8.205841886116911
blr_prodShadow0_oka2,0.0,0.7205895691609977,blr,-53.10822889539931,-56.63588333129883,1.5272843886565548,14.839368200074702
jal_prodShadow0_oba2,0.0,1.05281179138322,jal,-51.522442336309524,-60.100399017333984,1.527284246252283,12.346165022855594
mam_prodShadow0_oba2,0.0,1.347,mam,-38.06193214699074,-45.922784169514976,1.527284246252283,8.8461168144214
jal_prodShadow0_eda,0.0,0.99,jal,-47.09169330018939,-52.432325998942055,1.5100906411549113,16.792703389116287
blr_prodShadow0_paka2,0.0,0.938,blr,-48.73581387134308,-50.34076118469238,1.5018617791671431,10.012302937532356
ems_prodShadow0_ita2,0.0,2.7895918367346937,ems,-41.047935567876344,-47.67167282104492,1.4896967990256755,3.1121733404866596
mav_prodShadow0_epa,0.0,2.857,mav,-36.34576117242133,-44.87371699015299,1.485435271737992,3.565119407334736
lmw_prodShadow0_uta2,0.0,0.8495918367346939,lmw,-50.88046875,-55.222412109375,1.481653115376351,14.757280499481698
blr_prodShadow0_paka1,0.0,0.656530612244898,blr,-49.88857199928977,-49.78939437866211,1.481653115376351,14.09501605736352
jal_prodShadow0_ada2,0.0,1.2405895691609978,jal,-47.662979618195564,-54.094749450683594,1.481653115376351,17.024570385633297
blr_prodShadow0_bola,0.0,0.904,blr,-47.20577799479167,-49.122735023498535,1.481653115376351,14.47434971158601
lmw_prodShadow0_baka2,0.0,0.889750566893424,lmw,-46.309394750702246,-51.23049545288086,1.481653115376351,15.582429674584734
lmw_prodShadow0_paka1,0.0,1.039,lmw,-47.11583533653846,-48.67546367645264,1.481653115376351,14.84530866339158
lmw_prodShadow0_epa1,0.0,1.1749886621315193,lmw,-49.02573407706568,-52.79150263468424,1.481653115376351,16.7425501306416
blr_prodShadow0_daka1,0.0,0.667,blr,-52.45562835237873,-56.9503755569458,1.481652606008188,16.958802481295688
lmw_prodShadow0_baka,0.0,1.2769160997732427,lmw,-47.23255157470703,-54.153520584106445,1.481652096640025,16.76418077206506
blr_prodShadow0_daka,0.0,0.964,blr,-55.526468912760414,-54.15411186218262,1.481652096640025,8.257735965510124
blr_prodShadow0_baka1,0.0,0.69,blr,-51.48410962975544,-54.05763053894043,1.481652096640025,15.055776801275183
lmw_prodShadow0_taka,0.0,1.3788208616780044,lmw,-45.720250226449274,-54.34206199645996,1.481652096640025,15.760361922253486
lmw_prodShadow0_bola2,0.0,0.9967800453514739,lmw,-45.40845703125,-47.767032623291016,1.4747788509166453,14.979810483065435
lmw_prodShadow0_bala2,0.0,0.92,lmw,-44.45540187669837,-47.44695568084717,1.4747785284439618,16.176165083281845
jkw_prodShadow0_bala1,0.0,2.001,jkw,-43.3164794921875,-41.593329429626465,1.4747785284439618,3.932868782709672
jkw_prodShadow0_baka1,0.0,3.523832199546485,jkw,-42.07973965731534,-46.39701461791992,1.4747785284439618,2.8765556436560598
jal_prodShadow0_bala,0.0,1.4596598639455782,jal,-44.58126203981164,-43.697927474975586,1.4747785284439618,17.03564192102111
mam_prodShadow0_kaka1,0.0,1.157,mam,-40.082073343211206,-45.746323585510254,1.4250244463690622,6.915100966637683
jmt_prodShadow0_gaka1,0.0,1.2358276643990929,jmt,-47.186460433467744,-54.39108848571777,1.4250244463690622,13.738838059147625
jmt_prodShadow0_oka,0.0,0.9926757369614513,jmt,-44.90154474431818,-51.789910634358726,1.4250237075396182,14.38484062716478
jmt_prodShadow0_daka1,0.0,0.843,jmt,-48.63603283110119,-53.966437339782715,1.4250237075396182,14.113757385321932
jmt_prodShadow0_oka2,0.0,0.955,jmt,-45.2176767985026,-52.00591278076172,1.4250237075396182,13.90068346169308
jmt_prodShadow0_paka2,0.0,0.88,jmt,-44.15959028764205,-42.713993072509766,1.4250237075396182,9.97898754119749
jmt_prodShadow0_daka2,0.0,1.011,jmt,-46.27580638923267,-53.5332555770874,1.425022968710174,12.856098558081378
mav_prodShadow0_oba2,0.0,2.71578231292517,mav,-37.72680305032169,-46.84295908610026,1.4239132841868463,5.644630262867887
ems_prodShadow0_epa,0.0,2.602766439909297,ems,-41.74305513822115,-48.88816706339518,1.4239132841868463,3.2022073687998187
jkw_prodShadow0_bala2,0.0,3.09,jkw,-41.33760618932039,-45.54448986053467,1.4239122654505205,3.901235904658922
jkw_prodShadow0_gaka2,0.0,2.241,jkw,-44.727430071149556,-49.906073570251465,1.4239122654505205,2.954589072097967
ems_prodShadow0_gaka,0.0,2.965,ems,-41.080209648569024,-51.36502933502197,1.4239112467141946,3.1917950947485014
lmw_prodShadow0_uta1,0.0,1.073,lmw,-49.153005439544394,-55.53752136230469,1.3885321114904348,14.210564825276549
lmw_prodShadow0_uta,0.0,1.056,lmw,-47.125981168926884,-54.43445587158203,1.3885317095840377,15.331557326753895
blr_prodShadow0_eda,0.0,0.763,blr,-46.386991802014805,-49.13750712076823,1.3436724384455172,16.705318160614368
jmt_prodShadow0_eda,0.0,0.909750566893424,jmt,-45.20909168956044,-47.79816818237305,1.3436721904632036,15.87436179353018
djv_prodShadow0_oka2,0.0,1.866,djv,-39.94549005681818,-47.832045237223305,1.336153220215487,6.0751734038480585
djv_prodShadow0_oka1,0.0,1.053,djv,-40.56276971726191,-48.863853454589844,1.3361526505984007,7.668667046830546
blr_prodShadow0_oka1,0.0,0.708,blr,-51.018111108054576,-54.38120651245117,1.3361526505984007,14.800530457902596
blr_prodShadow0_oba1,0.0,0.6757596371882086,blr,-55.61960018382353,-63.12909825642904,1.336152508194129,16.67579843189935
mav_prodShadow0_ada1,0.0,2.781541950113379,mav,-39.11881744604317,-48.892415364583336,1.3107376845164749,4.75426990500239
mam_prodShadow0_daka2,0.0,1.0626757369614512,mam,-41.743919516509436,-46.026411056518555,1.3107376845164749,6.812083634845914
blr_prodShadow0_caca1,0.0,0.719,blr,-48.058512369791664,-50.14106369018555,1.3107376845164749,14.821673519222228
blr_prodShadow0_gaka2,0.0,0.8017687074829932,blr,-48.62922058105469,-53.27823448181152,1.310737175148312,14.444298397297862
mam_prodShadow0_apa2,0.0,1.0626757369614512,mam,-39.871033866450475,-45.03505198160807,1.310737175148312,8.202820265155985
lmw_prodShadow0_caca,0.0,0.903,lmw,-47.94846462673611,-52.41049861907959,1.310737175148312,15.758669006466926
lmw_prodShadow0_epa2,0.0,1.09,lmw,-49.16402218319954,-53.20306650797526,1.310736665780149,13.329169743757951
lmw_prodShadow0_kaka1,0.0,1.056,lmw,-48.227165941922166,-53.69638919830322,1.310736665780149,16.490416350751836
blr_prodShadow0_taka,0.0,0.6785941043083901,blr,-48.068064970128674,-50.542357444763184,1.310736665780149,13.02568119343809
mam_prodShadow0_kaka2,0.0,1.233,mam,-39.641744474085364,-45.815622329711914,1.3019869047167998,6.995763732300926
djv_prodShadow0_caca1,0.0,1.053,djv,-38.484716796875,-48.151710510253906,1.3019869047167998,7.77345537175554
jkw_prodShadow0_kaka,0.0,2.0668253968253967,jkw,-45.89563519021739,-50.52325630187988,1.3019869047167998,3.0662808779470385
djv_prodShadow0_kaka1,0.0,1.075,djv,-39.682052047164355,-48.95759582519531,1.3019869047167998,7.469873312737924
djv_prodShadow0_kaka2,0.0,1.031,djv,-41.758717953580096,-50.18596649169922,1.3019869047167998,8.345758856200012
jmt_prodShadow0_bola2,0.0,1.011,jmt,-41.809990911200494,-48.23403835296631,1.2635010713013786,18.04317677790017
