file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
ems_prodShadow6_oba1,0.0,0.969,ems,-52.77759544136598,-59.98763910929362,2.8162145304574384,11.720434361676247
djv_prodShadow6_ada2,0.0,0.984,djv,-45.85107920121173,-44.426815032958984,2.779376403372829,17.18979609730744
blr_prodShadow6_ita1,0.0,0.962,blr,-53.826558430989586,-56.728711446126304,2.747766977059132,15.158178561644574
lmw_prodShadow6_uta2,0.0,1.2035147392290249,lmw,-48.63954264322917,-51.94118118286133,2.747766977059132,17.91622984776243
blr_prodShadow6_gaka1,0.0,0.9185941043083901,blr,-50.50340204653533,-53.32414150238037,2.747765893451008,15.41488990182138
ems_prodShadow6_bala2,0.0,1.048,ems,-48.44588913690476,-53.223618507385254,2.747765893451008,12.986278310759431
mav_prodShadow6_bola1,0.0,0.8528344671201814,mav,-50.218916590073526,-51.32705020904541,2.747765893451008,9.10288037296557
bco_prodShadow6_baka2,0.0,0.721,bco,-50.30903455946181,-50.773427963256836,2.711232695770044,11.242877067365406
jal_prodShadow6_gaka2,0.0,0.8528571428571429,jal,-50.690441176470586,-60.28347682952881,2.7062125905021466,7.560658347839162
ems_prodShadow6_gaka,0.0,0.8438095238095238,ems,-60.57467796688988,-58.931029319763184,2.7062125905021466,3.810037847879835
ems_prodShadow6_paka2,0.0,0.9888888888888889,ems,-51.62260791508838,-58.70858192443848,2.7062115068940225,5.367639162757914
jal_prodShadow6_ita2,0.0,0.8309297052154195,jal,-53.07445406626506,-52.61695861816406,2.6646212949897183,9.274836973977383
bco_prodShadow6_bala,0.0,0.8747619047619047,bco,-51.00026378412356,-53.75111961364746,2.613468711510037,11.599404499240395
blr_prodShadow6_daka,0.0,0.962,blr,-50.04944864908854,-51.046966552734375,2.605097870195607,13.670947285143782
lmw_prodShadow6_ita,0.0,0.9628571428571429,lmw,-50.99918111165365,-53.62358093261719,2.5659667912539237,15.077798454630248
blr_prodShadow6_ada,0.0,1.2035147392290249,blr,-48.159602864583334,-56.05610148111979,2.5659657076457996,19.61518612098197
lmw_prodShadow6_apa1,0.0,0.8309297052154195,lmw,-53.26501317771084,-55.42890421549479,2.524412404696938,12.98240143238217
blr_prodShadow6_oka,0.0,0.7436734693877551,blr,-49.111862595016895,-53.73538080851237,2.4295418888879676,13.395817755147789
mam_prodShadow6_oka2,0.0,0.9185941043083901,mam,-49.554507048233695,-53.747231801350914,2.429541473398419,8.322661243512645
lmw_prodShadow6_bola2,0.0,1.02859410430839,lmw,-47.23126516990291,-49.10184097290039,2.384167689056839,18.603475924892507
blr_prodShadow6_uta,0.0,0.8309297052154195,blr,-53.29535721009036,-57.1435915629069,2.384167689056839,16.39605556407615
blr_prodShadow6_eda1,0.0,0.984,blr,-47.394496372767854,-48.70567067464193,2.384167689056839,19.403259201619875
djv_prodShadow6_eda1,0.0,0.765,djv,-47.10203809862013,-45.22907257080078,2.317431184000572,18.586962634762795
ems_prodShadow6_uta2,0.0,0.6725170068027211,ems,-56.15803186217351,-61.11695988972982,2.283199928859768,11.241769918792265
mam_prodShadow6_taka2,0.0,0.9028344671201814,mam,-49.859228515625,-50.25968265533447,2.2217558891951055,8.824947421503524
blr_prodShadow6_oka2,0.0,1.028,blr,-48.73801577669903,-56.1110585530599,2.2064777657433363,18.890299914222652
lmw_prodShadow6_oka2,0.0,0.94,lmw,-51.70668841422872,-57.01769510904948,2.206477100960059,18.031459780576995
mam_prodShadow6_apa1,0.0,0.8966666666666666,mam,-51.96006944444444,-50.847330729166664,2.2023685868597545,13.980835698513062
lmw_prodShadow6_oka,0.0,0.962,lmw,-49.6972910563151,-54.200913747151695,2.2023685868597545,15.198233141374354
lmw_prodShadow6_gaka,0.0,1.1377551020408163,lmw,-48.86975311814693,-56.1337308883667,2.2023685868597545,15.547766610020123
mav_prodShadow6_paka1,0.0,0.8309297052154195,mav,-50.137524708207835,-52.72235584259033,2.1399176561192794,9.538194740347727
mav_prodShadow6_daka,0.0,0.8309070294784581,mav,-53.69349468185241,-51.66294574737549,2.1028295524811056,10.601624673960874
ems_prodShadow6_bola,0.0,0.89,ems,-49.417321365870784,-53.4917573928833,2.1000879432445556,13.512949833322194
jkw_prodShadow6_paka1,0.0,0.8966893424036281,jkw,-46.52076822916667,-49.66786861419678,2.044950984223456,8.926033974305131
ems_prodShadow6_daka2,0.0,0.89,ems,-53.43189299508427,-55.57358932495117,2.034552185712533,9.941691896504441
bco_prodShadow6_paka2,0.0,0.806,bco,-49.928647641782405,-56.11891746520996,2.0345511773805383,10.902681463648825
ems_prodShadow6_oka,0.0,0.9889115646258504,ems,-52.89070884627525,-56.94329961140951,2.0317436486273115,10.503735743389711
mam_prodShadow6_caca,0.0,0.8747619047619047,mam,-50.534651131465516,-54.94443130493164,2.025529866300539,10.953723387204759
blr_prodShadow6_caca2,0.0,1.1158503401360544,blr,-52.370714460100444,-56.269240379333496,2.025529866300539,15.747015375804882
ems_prodShadow6_kaka,0.0,1.2855102040816326,ems,-61.02039425872093,-61.302313804626465,2.025528857968544,8.708062665431063
lmw_prodShadow6_eda,0.0,0.962,lmw,-49.59903462727865,-50.262107849121094,2.02056948466267,16.617541142065015
lmw_prodShadow6_eda2,0.0,1.1377551020408163,lmw,-46.58923125685307,-49.23775736490885,2.02056948466267,16.856444185085646
lmw_prodShadow6_caca,0.0,1.113514739229025,lmw,-48.905497782939186,-53.921624183654785,2.02056948466267,15.552156422298069
lmw_prodShadow6_ita2,0.0,1.1815873015873015,lmw,-50.34275274761652,-55.14783477783203,2.02056948466267,15.854511732884104
lmw_prodShadow6_daka2,0.0,0.975,lmw,-51.230882294323976,-54.723755836486816,2.02056948466267,18.615990691618144
lmw_prodShadow6_eda1,0.0,0.8747619047619047,lmw,-48.51875112248563,-54.170187632242836,2.02056948466267,18.35769138117177
blr_prodShadow6_ita,0.0,1.093922902494331,blr,-50.41237815366973,-55.333875020345054,2.02056948466267,16.12230707369883
blr_prodShadow6_kaka,0.0,0.984,blr,-52.96819694674745,-53.229915618896484,2.020568401054546,13.685401771526157
lmw_prodShadow6_kaka1,0.0,1.1815873015873015,lmw,-53.34072927701271,-56.43000316619873,2.020568401054546,14.893959148822127
lmw_prodShadow6_bala1,0.0,1.1815873015873015,lmw,-48.38220835540254,-44.83803176879883,2.020568401054546,17.419891939217987
lmw_prodShadow6_uta,0.0,1.05,lmw,-50.280598958333336,-54.709309895833336,1.9977992490901808,14.612711395468024
ems_prodShadow6_eda1,0.0,0.969,ems,-50.36180633859536,-59.83124923706055,1.9871718341296425,13.010021693648744
lmw_prodShadow6_oba,0.0,1.072,lmw,-47.00102219626168,-48.065695444742836,1.9834130609133378,13.833458352233436
lmw_prodShadow6_oba2,0.0,1.378843537414966,lmw,-45.04572860054348,-46.81959915161133,1.9834123961300603,19.300820750254857
bco_prodShadow6_epa1,0.0,0.94,bco,-50.316245221077125,-57.503838857014976,1.9790150981056847,9.657480097959908
jmt_prodShadow6_baka,0.0,0.699,jmt,-57.3497314453125,-61.17080211639404,1.9790150981056847,8.1378453899509
jkw_prodShadow6_uta1,0.0,1.1377551020408163,jkw,-50.6983064350329,-62.24244054158529,1.9790150981056847,9.147769072142019
jmt_prodShadow6_bala1,0.0,0.962,jmt,-50.15343729654948,-50.62001419067383,1.9500829213180473,13.291096833922868
jmt_prodShadow6_bola2,0.0,0.8966666666666666,jmt,-49.528331163194444,-48.23030471801758,1.9500829213180473,12.815704939717133
blr_prodShadow6_paka,0.0,1.1377777777777778,blr,-47.93360659950658,-49.24027919769287,1.9499843123276333,16.83995066364964
mam_prodShadow6_paka2,0.0,0.94,mam,-47.05597573138298,-49.77508068084717,1.9499843123276333,10.397969243486113
lmw_prodShadow6_paka1,0.0,1.093922902494331,lmw,-48.50961779673165,-51.00140571594238,1.9499843123276333,13.223293670579821
jkw_prodShadow6_paka2,0.0,1.006,jkw,-48.08364112778465,-50.604125022888184,1.9499843123276333,13.279519281545554
bco_prodShadow6_gaka1,0.0,0.8966893424036281,bco,-52.65619032118055,-58.91747760772705,1.9251158997984088,9.710744846964438
bco_prodShadow6_gota1,0.0,0.984,bco,-50.337477080676024,-54.290921211242676,1.9251158997984088,9.679574316777867
bco_prodShadow6_eda2,0.0,0.9185941043083901,bco,-46.95142663043478,-47.63369623819987,1.8554845879209159,13.657386556604049
mav_prodShadow6_paka2,0.0,0.9247619047619048,mav,-50.45084281589674,-51.2017879486084,1.8550173574088031,8.521979074183907
blr_prodShadow6_epa,0.0,1.028,blr,-48.43382129854369,-52.065606435139976,1.8387703824655857,19.74625400983826
djv_prodShadow6_ita2,0.0,1.181609977324263,djv,-44.17034394862288,-50.97633361816406,1.8387703824655857,13.0484936417717
blr_prodShadow6_gaka,0.0,1.006,blr,-56.433956335086634,-56.878846168518066,1.8387703824655857,12.413638696562304
lmw_prodShadow6_bala,0.0,1.225,lmw,-44.645142594004064,-47.82323360443115,1.8387703824655857,16.604063540534774
blr_prodShadow6_gota1,0.0,0.809,blr,-55.46846667631173,-56.17015743255615,1.8387698406615236,16.26734966860988
jal_prodShadow6_ada,0.0,0.787,jal,-51.607712371439874,-53.43640391031901,1.8387695697594926,13.393229003933603
lmw_prodShadow6_caca2,0.0,0.9905215419501133,lmw,-48.658676609848484,-51.89414596557617,1.8387692988574615,14.402467206246847
blr_prodShadow6_bola1,0.0,1.072,blr,-48.441684615946265,-52.23365783691406,1.8387692988574615,16.58966837959168
blr_prodShadow6_bola2,0.0,0.9405215419501134,blr,-48.286735372340424,-50.190237045288086,1.8387692988574615,17.973972857777753
lmw_prodShadow6_ada2,0.0,0.9185941043083901,lmw,-48.399605129076086,-49.33619181315104,1.8387692988574615,14.987565462371279
djv_prodShadow6_gota,0.0,1.2035147392290249,djv,-48.242146809895836,-59.12189865112305,1.8387692988574615,15.61193657687349
ems_prodShadow6_gaka2,0.0,0.9889115646258504,ems,-54.07494377367424,-58.57455825805664,1.7972159959086,11.03277692039104
blr_prodShadow6_daka1,0.0,0.8747619047619047,blr,-57.27314565373563,-58.89473628997803,1.797215454104538,11.043700127528306
djv_prodShadow6_oka2,0.0,0.984,djv,-54.06167789381377,-57.62760798136393,1.7603490208666164,14.674516761403192
mam_prodShadow6_oba2,0.0,0.8309297052154195,mam,-51.83614340173193,-55.320944468180336,1.7603486884749777,11.146200246918012
jmt_prodShadow6_oba2,0.0,0.9405215419501134,jmt,-55.36376433676862,-55.87344487508138,1.7603483560833388,15.395201009389075
jmt_prodShadow6_paka,0.0,0.765,jmt,-49.300822468547075,-47.68533134460449,1.69621142651778,7.854630862589072
jmt_prodShadow6_daka,0.0,1.072,jmt,-48.47615635952103,-52.489572525024414,1.696210418185785,9.986899571729577
blr_prodShadow6_kaka1,0.0,0.887,blr,-47.22963483146067,-48.978912353515625,1.6871896112717835,19.01729310702298
ems_prodShadow6_caca1,0.0,0.771,ems,-58.367682122564936,-60.15110492706299,1.6871896112717835,12.317849132540873
bco_prodShadow6_caca2,0.0,0.94,bco,-52.01827418550532,-58.801100730895996,1.687189107105786,11.315677668107352
blr_prodShadow6_caca,0.0,0.962,blr,-52.699188232421875,-55.227495193481445,1.687189107105786,17.85026851045383
djv_prodShadow6_caca,0.0,0.821,djv,-48.93246236661585,-53.90898418426514,1.687189107105786,13.195547129628626
bco_prodShadow6_kaka2,0.0,0.9185941043083901,bco,-50.51956840183424,-54.78446388244629,1.687189107105786,10.741207905560323
ems_prodShadow6_kaka1,0.0,1.048,ems,-52.955496651785715,-63.24762535095215,1.687189107105786,11.45349328315026
lmw_prodShadow6_gota,0.0,1.2035147392290249,lmw,-53.244287109375,-60.203368186950684,1.6637889711373948,11.063778042046442
mav_prodShadow6_gota2,0.0,1.1158503401360544,mav,-54.00254167829241,-54.603254318237305,1.6637881923193933,11.194363224054944
ems_prodShadow6_ada2,0.0,0.9295918367346939,ems,-49.215179771505376,-56.0017204284668,1.6569712802685013,13.988283961003226
lmw_prodShadow6_ita1,0.0,0.984,lmw,-52.35640545280612,-54.498741149902344,1.6569712802685013,15.334476129594531
jmt_prodShadow6_ada,0.0,1.1596825396825396,jmt,-49.63570430360991,-49.364471435546875,1.6569707384644392,12.002309583350108
blr_prodShadow6_ada2,0.0,1.028,blr,-48.39225102396845,-54.10593922932943,1.6569707384644392,18.78034396581043
blr_prodShadow6_kaka2,0.0,0.809,blr,-51.708574459876544,-53.17173671722412,1.6569701966603771,16.78564326543009
blr_prodShadow6_gota2,0.0,1.225,blr,-49.06267863948171,-58.604355812072754,1.6569701966603771,16.06921050034805
lmw_prodShadow6_gota2,0.0,0.962,lmw,-52.314127604166664,-53.523375511169434,1.6569701966603771,14.511845183682262
blr_prodShadow6_bala1,0.0,1.028,blr,-48.78214123179612,-52.603652000427246,1.6569701966603771,20.025194699192348
lmw_prodShadow6_baka1,0.0,0.9185941043083901,lmw,-52.35831351902174,-54.4382438659668,1.6569701966603771,14.957175491640431
jal_prodShadow6_taka2,0.0,0.984,jal,-48.64311623086735,-51.33282947540283,1.6569701966603771,11.89209684186298
blr_prodShadow6_ada1,0.0,1.028,blr,-50.062082827669904,-58.06821823120117,1.6569701966603771,20.782010478957673
lmw_prodShadow6_bola1,0.0,0.8966893424036281,lmw,-45.424579535590276,-46.154226303100586,1.6569701966603771,17.27915549618934
blr_prodShadow6_baka1,0.0,0.962,blr,-47.84774271647135,-53.756442070007324,1.6569701966603771,17.96203688979773
lmw_prodShadow6_gota1,0.0,1.1815873015873015,lmw,-47.476802502648304,-53.10885047912598,1.6569701966603771,14.794272065623893
lmw_prodShadow6_uta1,0.0,0.887,lmw,-51.78395474894663,-54.83694712320963,1.6569701966603771,15.609340925580597
bco_prodShadow6_ada2,0.0,0.962,bco,-50.43065897623698,-60.61323038736979,1.6569701966603771,11.413733484905457
bco_prodShadow6_bala2,0.0,1.247,bco,-49.02309375,-57.604000091552734,1.6251821829710227,9.462747128963859
bco_prodShadow6_bola2,0.0,0.756,bco,-50.19380268297697,-54.29998588562012,1.6251818148056614,9.779088420920829
jkw_prodShadow6_baka2,0.0,0.7779138321995465,jkw,-51.08846654647436,-54.14118766784668,1.6251818148056614,11.894930047992414
bco_prodShadow6_taka,0.0,0.787,bco,-50.01086580300633,-49.66122341156006,1.6212813482271196,8.811093603484565
jmt_prodShadow6_eda2,0.0,1.1377777777777778,jmt,-50.19594212582237,-51.91274897257487,1.6157386576951314,11.587356319242167
jmt_prodShadow6_eda1,0.0,0.8309070294784581,jmt,-48.32858386671687,-44.379041035970054,1.6157381042152155,13.735990018054814
jal_prodShadow6_daka1,0.0,0.809,jal,-49.219596956983025,-54.49132537841797,1.6154168937115156,13.579509218226532
jal_prodShadow6_gaka,0.0,0.9185941043083901,jal,-52.97987432065217,-52.72769260406494,1.6154163519074536,12.469249834784677
jal_prodShadow6_baka,0.0,0.8747619047619047,jal,-50.99958468031609,-55.08082389831543,1.6154163519074536,11.864229133246843
jkw_prodShadow6_baka1,0.0,1.072,jkw,-44.99961667640187,-53.309791564941406,1.6154163519074536,11.734987638515236
ems_prodShadow6_apa,0.0,0.731859410430839,ems,-55.49494996789384,-59.725440979003906,1.6154158101033915,10.991556468582809
bco_prodShadow6_uta2,0.0,0.9185941043083901,bco,-49.29921556555706,-55.147115071614586,1.6086167148320138,7.822165067663892
jmt_prodShadow6_paka2,0.0,0.787,jmt,-47.446140723892405,-48.28083515167236,1.5701170586983269,9.161953297991861
lmw_prodShadow6_paka2,0.0,0.897,lmw,-46.008441840277776,-47.30006408691406,1.5701170586983269,15.345083977688391
mam_prodShadow6_paka,0.0,0.8726530612244898,mam,-50.31468884698276,-51.26484203338623,1.5701170586983269,11.493021516819386
blr_prodShadow6_paka1,0.0,1.006,blr,-46.888894260519805,-48.57008647918701,1.5701170586983269,18.006670907491493
djv_prodShadow6_epa,0.0,0.984,djv,-48.3398586973852,-51.48605473836263,1.5414519209369109,13.172891638866854
djv_prodShadow6_epa1,0.0,1.028,djv,-46.09015662924757,-52.23480351765951,1.5414519209369109,15.313989072900297
jal_prodShadow6_epa1,0.0,0.94,jal,-50.79421542553192,-53.53414408365885,1.541451367456995,12.281471912835524
blr_prodShadow6_oba,0.0,1.006,blr,-48.83837407178218,-55.568199157714844,1.537284980819895,16.13437601648875
lmw_prodShadow6_oba1,0.0,0.9185941043083901,lmw,-47.839652683423914,-49.009412129720054,1.537284980819895,16.50435592209972
djv_prodShadow6_oka1,0.0,0.9185941043083901,djv,-49.93310546875,-56.52581659952799,1.5372843160366176,15.380867827045044
blr_prodShadow6_oka1,0.0,1.072,blr,-49.98815347546729,-54.19559224446615,1.5372843160366176,16.52610305084606
mam_prodShadow6_oba1,0.0,0.8309297052154195,mam,-52.51254823983434,-54.66851043701172,1.5372843160366176,13.401317458456806
blr_prodShadow6_oba1,0.0,0.94,blr,-50.906135721409576,-59.4118766784668,1.5372843160366176,16.37541014834394
bco_prodShadow6_uta,0.0,0.984,bco,-50.079719387755105,-54.90061696370443,1.5048366001214115,8.93253283892897
bco_prodShadow6_uta1,0.0,0.9405215419501134,bco,-48.80468230551862,-58.22085444132487,1.5048354402694266,9.239943216298663
bco_prodShadow6_bola1,0.0,1.182,bco,-50.35051559189618,-59.08847522735596,1.500064234402531,8.974995051408246
jal_prodShadow6_gota2,0.0,0.94,jal,-50.74211477726064,-58.189785957336426,1.4751721780714167,15.530285022111086
djv_prodShadow6_uta,0.0,0.8309297052154195,djv,-50.25908909073795,-54.732688903808594,1.4751721780714167,15.327358129248669
lmw_prodShadow6_gaka2,0.0,1.165827664399093,lmw,-51.14686414930556,-52.814372062683105,1.4751721780714167,15.371595427102578
jal_prodShadow6_taka1,0.0,0.765,jal,-50.454237900771105,-53.29986000061035,1.4751716362673546,11.698406567508908
blr_prodShadow6_bala2,0.0,0.8747619047619047,blr,-46.18819874730603,-49.63353443145752,1.4751716362673546,18.63949154955677
lmw_prodShadow6_ada,0.0,1.012,lmw,-44.58317701887376,-43.82996114095052,1.4751710944632925,17.984337907884047
blr_prodShadow6_apa,0.0,1.1158503401360544,blr,-54.826873779296875,-60.30319849650065,1.4751710944632925,17.548607244409304
blr_prodShadow6_taka,0.0,1.006,blr,-49.456441444925744,-54.902031898498535,1.4751710944632925,18.32929676469025
lmw_prodShadow6_bola,0.0,0.9405215419501134,lmw,-45.34665371509308,-45.201725006103516,1.4751710944632925,17.30705381206152
jkw_prodShadow6_eda,0.0,1.028,jkw,-49.09227093446602,-55.78940200805664,1.4751710944632925,12.669796383140955
blr_prodShadow6_baka,0.0,0.8747619047619047,blr,-51.3868758979885,-56.81338882446289,1.4751710944632925,17.53767685440171
jal_prodShadow6_kaka1,0.0,0.984,jal,-51.163888113839285,-50.82309913635254,1.4751710944632925,12.517065825285957
djv_prodShadow6_eda,0.0,0.962,djv,-44.14283243815104,-45.35915756225586,1.4751710944632925,18.730377477522264
blr_prodShadow6_oba2,0.0,0.9185941043083901,blr,-52.599550993546195,-60.943426767985024,1.4751710944632925,19.20452356010346
lmw_prodShadow6_taka1,0.0,0.984,lmw,-47.77095125159439,-52.55353355407715,1.4751710944632925,15.200614022096083
lmw_prodShadow6_caca1,0.0,0.984,lmw,-49.68631915656888,-56.52077579498291,1.4751710944632925,13.692652056338584
mam_prodShadow6_paka1,0.0,0.8309297052154195,mam,-49.537980045180724,-49.525065422058105,1.4751503868025038,12.135136635111287
bco_prodShadow6_apa2,0.0,0.809,bco,-51.83739028742284,-53.56609344482422,1.4336177915144313,10.10307881781496
jmt_prodShadow6_gaka,0.0,1.181609977324263,jmt,-50.5380859375,-49.873666763305664,1.4336177915144313,10.693548055187534
mav_prodShadow6_gaka1,0.0,0.809,mav,-51.158926504629626,-53.667490005493164,1.4336172497103692,12.481627388156202
mav_prodShadow6_bala1,0.0,0.787,mav,-48.27111970925633,-48.400888442993164,1.4336172497103692,12.034542298704885
mav_prodShadow6_daka1,0.0,0.8309297052154195,mav,-53.387654132153614,-52.02844429016113,1.4336172497103692,10.757235381354016
mav_prodShadow6_baka2,0.0,0.8309297052154195,mav,-52.61134577371988,-48.868815422058105,1.4336172497103692,13.046774876332552
mam_prodShadow6_gaka1,0.0,0.9466666666666667,mam,-53.66182668585526,-57.57883930206299,1.4336172497103692,11.903097701575224
jal_prodShadow6_daka2,0.0,0.9405215419501134,jal,-51.28291742852394,-57.10530090332031,1.4336172497103692,12.879618446568852
mav_prodShadow6_taka1,0.0,1.072,mav,-55.201568888726634,-52.41114139556885,1.4336172497103692,9.87581423154457
ems_prodShadow6_caca2,0.0,0.7635827664399093,ems,-50.76523951480263,-56.77127265930176,1.4336172497103692,11.72881555890459
bco_prodShadow6_kaka,0.0,0.8966893424036281,bco,-51.65664605034722,-58.11058807373047,1.4336172497103692,11.245922885435629
mav_prodShadow6_baka1,0.0,0.765,mav,-51.30682769379059,-52.826120376586914,1.4336172497103692,10.10646501870032
ems_prodShadow6_taka1,0.0,0.87,ems,-50.61920236170977,-56.96108436584473,1.4336172497103692,10.340477560970754
mav_prodShadow6_caca,0.0,0.8217687074829932,mav,-53.492044588414636,-57.39517688751221,1.4336172497103692,12.083801203288928
bco_prodShadow6_caca,0.0,0.962,bco,-46.986735026041664,-52.20493698120117,1.4336172497103692,10.221677063902106
ems_prodShadow6_baka2,0.0,0.89,ems,-52.737134612008425,-63.48469066619873,1.4336167079063071,13.321716729095462
mav_prodShadow6_gaka,0.0,0.984,mav,-50.314328563456634,-52.678866386413574,1.4336167079063071,12.969396421324314
jmt_prodShadow6_eda,0.0,1.028,jmt,-47.16895953428398,-42.56809616088867,1.430021792737918,12.80342379053359
mav_prodShadow6_gaka2,0.0,0.8966666666666666,mav,-53.88995225694445,-54.892568588256836,1.4024597060223765,13.59878870369007
jal_prodShadow6_paka1,0.0,0.809,jal,-49.032931857638886,-51.22391128540039,1.3801837149066807,10.068991260200871
jal_prodShadow6_bala1,0.0,0.8309297052154195,jal,-47.0155132247741,-45.48220920562744,1.3781108269602902,14.831873590749963
ems_prodShadow6_oka1,0.0,0.9098185941043084,ems,-51.73647836538461,-56.346153259277344,1.3625515284871474,9.711648529353061
bco_prodShadow6_gota,0.0,0.94,bco,-52.530361743683514,-58.735716819763184,1.36255086370387,10.52841714116736
bco_prodShadow6_oka2,0.0,1.006,bco,-46.91070254486386,-54.380297342936196,1.36255086370387,8.925367835571507
ems_prodShadow6_gota2,0.0,1.048,ems,-54.64959542410714,-63.73386573791504,1.36255086370387,10.297936225617985
ems_prodShadow6_gota1,0.0,0.85,ems,-54.745128676470586,-62.707011222839355,1.36255086370387,12.659570099758522
mav_prodShadow6_gota,0.0,0.743,mav,-48.955843538851354,-54.95246410369873,1.3625505313122313,10.817929675853865
mav_prodShadow6_gota1,0.0,0.94,mav,-53.45393533909574,-52.65317630767822,1.3625501989205926,12.601266268021398
jmt_prodShadow6_daka2,0.0,0.962,jmt,-46.79647318522135,-48.8821907043457,1.3578726839870165,13.753372509702732
jal_prodShadow6_paka,0.0,0.8528344671201814,jal,-51.82876838235294,-53.6193904876709,1.3578716756550218,8.073063521581606
mam_prodShadow6_daka,0.0,0.8747392290249433,mam,-52.44560434626437,-55.253257751464844,1.357870667323027,10.63915466051698
jmt_prodShadow6_taka2,0.0,0.8747619047619047,jmt,-49.43132632902299,-49.17847919464111,1.357870667323027,8.898077930267096
ems_prodShadow6_paka,0.0,0.9889115646258504,ems,-51.35626775568182,-57.623955726623535,1.357870667323027,12.528099197895951
blr_prodShadow6_daka2,0.0,1.072,blr,-50.3977621203271,-57.961026191711426,1.357870667323027,16.00624539695484
bco_prodShadow6_epa2,0.0,0.8309297052154195,bco,-48.27164321347892,-51.66248321533203,1.3557345024997813,13.209193265050228
jal_prodShadow6_epa,0.0,0.8747619047619047,jal,-49.49824330998563,-52.691593170166016,1.3557345024997813,15.14688769464544
bco_prodShadow6_epa,0.0,0.8966666666666666,bco,-47.578564453125,-50.50319290161133,1.3557345024997813,10.127954189764726
djv_prodShadow6_epa2,0.0,1.072,djv,-51.93843092873832,-52.57805252075195,1.3557345024997813,11.683995589074428
jal_prodShadow6_caca1,0.0,0.8309070294784581,jal,-50.91139754329819,-51.09001922607422,1.348849356243028,12.89359161522079
jal_prodShadow6_caca,0.0,0.94,jal,-49.682523686835104,-51.60962104797363,1.348849356243028,10.55726352881674
bco_prodShadow6_kaka1,0.0,0.8966666666666666,bco,-50.11991644965278,-53.436190605163574,1.348849356243028,10.43692348755295
ems_prodShadow6_caca,0.0,1.127,ems,-53.80855918141593,-59.208285331726074,1.348849356243028,10.251327147934305
