file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
lmw_prodShadow5_gota1,0.0,1.488,lmw,-45.2243865352349,-48.849029541015625,2.2439641020673893,15.043174149980421
blr_prodShadow5_ada,0.0,1.313,blr,-45.56158307490458,-47.18780644734701,2.2439641020673893,17.328714387318605
blr_prodShadow5_kaka1,0.0,0.962,blr,-50.866434733072914,-53.782334327697754,2.2439641020673893,19.437926498987288
mam_prodShadow5_ita1,0.0,0.809,mam,-52.463632089120374,-52.188008626302086,2.221667268465577,8.153874039381684
bco_prodShadow5_daka1,0.0,1.006,bco,-50.710217164294555,-53.65352916717529,2.1522155753980745,9.103003091399835
jmt_prodShadow5_bola,0.0,1.115827664399093,jmt,-48.93530709402902,-47.818363189697266,2.1371593306239314,12.432737331388909
jmt_prodShadow5_bala,0.0,0.8966666666666666,jmt,-46.988026258680556,-42.94629955291748,2.1079307740791875,11.719010041959455
bco_prodShadow5_bola2,0.0,1.028,bco,-51.1781752503034,-56.3098669052124,2.107930444597178,11.353079790441218
jkw_prodShadow5_uta1,0.0,0.8309297052154195,jkw,-55.33217832266566,-59.86085001627604,2.1056062106343187,4.202666420191353
jal_prodShadow5_oka1,0.0,0.8309297052154195,jal,-58.39141330948795,-62.23225529988607,2.1056062106343187,10.173931577170862
lmw_prodShadow5_eda,0.0,1.225,lmw,-47.59935927972561,-51.89308547973633,2.0992115072364546,14.601690404672377
jkw_prodShadow5_paka,0.0,0.984,jkw,-45.20561124840561,-47.26061248779297,2.0924615245852887,8.730314819044334
djv_prodShadow5_paka2,0.0,1.006,djv,-52.24805170946782,-54.02815055847168,2.0924615245852887,14.11984127760746
jal_prodShadow5_ita,0.0,0.6775056689342404,jal,-54.12783992991728,-55.105796813964844,2.0909814306518033,11.810996237993432
jkw_prodShadow5_gaka2,0.0,1.028,jkw,-48.771451190837375,-53.03218173980713,2.0896815871272265,11.267769761440313
blr_prodShadow5_ada2,0.0,1.006,blr,-49.32546604269802,-53.38116327921549,2.0699814554822606,19.573836058946796
lmw_prodShadow5_bola1,0.0,1.269,lmw,-42.57092765748032,-43.944945335388184,2.0699814554822606,14.571924621894702
blr_prodShadow5_gota2,0.0,1.138,blr,-48.66218218887062,-55.155555725097656,2.0699814554822606,18.31929592349421
blr_prodShadow5_caca2,0.0,0.9405215419501134,blr,-54.795166015625,-54.08446502685547,2.0699814554822606,13.992898280462189
blr_prodShadow5_epa1,0.0,0.984,blr,-49.93398736447704,-52.583197275797524,2.0699814554822606,15.403983869741644
mam_prodShadow5_ada1,0.0,1.0939455782312926,mam,-51.12999928325688,-55.665934244791664,2.069980936973074,14.476345772002926
lmw_prodShadow5_ita1,0.0,0.8747619047619047,lmw,-47.631297144396555,-49.80250803629557,2.069980936973074,17.61577168833795
jkw_prodShadow5_eda1,0.0,1.1158503401360544,jkw,-46.38173130580357,-54.15199661254883,2.0699804184638873,14.370273727548309
lmw_prodShadow5_ada1,0.0,1.1377777777777778,lmw,-44.16834566885965,-51.26447041829427,2.0699804184638873,16.46058482759159
lmw_prodShadow5_gota2,0.0,1.1815873015873015,lmw,-49.11422470868644,-52.17430877685547,2.0699804184638873,17.092058616008046
blr_prodShadow5_bala2,0.0,1.006,blr,-44.37117593595297,-47.013861656188965,2.0699804184638873,21.918064007458753
blr_prodShadow5_oka2,0.0,1.225,blr,-47.45825393800813,-54.7153574625651,2.0275091976801427,17.792639395033262
blr_prodShadow5_oka,0.0,0.984,blr,-49.29307836415816,-53.577704111735024,2.0275091976801427,17.918620937540446
lmw_prodShadow5_oba2,0.0,0.84,lmw,-45.58937290736607,-48.996864318847656,2.0275091976801427,19.502813715238055
mam_prodShadow5_oka2,0.0,0.8658049886621315,mam,-57.04056663074713,-54.755873362223305,2.0275091976801427,11.170185242552023
jkw_prodShadow5_baka1,0.0,0.9185941043083901,jkw,-49.80910856827445,-58.01665019989014,1.9608702535625302,14.523766645082095
djv_prodShadow5_eda1,0.0,0.821,djv,-43.818308760480186,-43.13554763793945,1.9477546233815852,16.58571334953431
ems_prodShadow5_taka2,0.0,1.05,ems,-46.52357235863095,-60.620405197143555,1.9316235640491901,10.180734629878785
jkw_prodShadow5_gota,0.0,1.1596825396825396,jkw,-50.759020575161635,-59.58184337615967,1.9316235640491901,6.360985289486404
ems_prodShadow5_uta1,0.0,1.072,ems,-48.46246623101636,-63.43868509928385,1.9300406685340175,11.99247401548051
lmw_prodShadow5_paka1,0.0,1.093922902494331,lmw,-46.43087460579128,-47.752076148986816,1.9187330787121708,12.13074198701512
lmw_prodShadow5_uta1,0.0,1.1815873015873015,lmw,-49.03331071239407,-55.12754821777344,1.8959998459155059,13.80533115014741
blr_prodShadow5_paka2,0.0,0.962,blr,-46.15442911783854,-47.59484004974365,1.8959988088971322,16.885060602344325
blr_prodShadow5_bala1,0.0,1.247,blr,-41.3308125,-44.85295581817627,1.8959988088971322,21.06293310218996
blr_prodShadow5_taka1,0.0,0.9185941043083901,blr,-47.18635360054348,-48.8910551071167,1.8959988088971322,20.341574892023406
blr_prodShadow5_bola2,0.0,1.291,blr,-44.03631828367248,-48.67039680480957,1.8959988088971322,18.806861266266043
lmw_prodShadow5_bola2,0.0,1.247,lmw,-48.80119921875,-44.5899658203125,1.8959988088971322,14.587510987686409
blr_prodShadow5_epa,0.0,0.787,blr,-53.30500890031646,-53.78394571940104,1.8959982903879455,18.997010635306047
blr_prodShadow5_bola1,0.0,1.1377551020408163,blr,-43.61631801672149,-46.90768623352051,1.8959977718787586,20.02460686141213
blr_prodShadow5_gaka,0.0,1.05,blr,-53.1046642485119,-55.05641269683838,1.8959977718787586,16.26885644631206
blr_prodShadow5_apa1,0.0,1.225,blr,-45.977900311229675,-49.57766850789388,1.8959977718787586,20.64265031623042
blr_prodShadow5_baka,0.0,1.028,blr,-45.47774764866505,-52.40011501312256,1.8959977718787586,17.980040292947702
blr_prodShadow5_apa2,0.0,1.0719954648526078,blr,-50.5235515844042,-53.88671112060547,1.8959977718787586,18.668445898314694
lmw_prodShadow5_bala1,0.0,0.9185941043083901,lmw,-42.31886357846467,-41.81460094451904,1.8959977718787586,17.205096226974725
bco_prodShadow5_baka1,0.0,1.093922902494331,bco,-48.95699541284404,-53.83441352844238,1.8868196806125173,12.64708016705324
bco_prodShadow5_bala1,0.0,0.984,bco,-54.32249980070153,-56.8883113861084,1.8868193511305076,11.118639777222054
jal_prodShadow5_bola1,0.0,0.9185941043083901,jal,-47.25729768172555,-47.11282157897949,1.8868190216484977,17.587568153022882
bco_prodShadow5_bola1,0.0,0.9185941043083901,bco,-54.12463909646739,-53.46461582183838,1.8868190216484977,10.676653087578302
djv_prodShadow5_caca1,0.0,0.9185941043083901,djv,-49.48872176460598,-55.95879077911377,1.838447853562289,16.81774471257656
bco_prodShadow5_caca2,0.0,1.115827664399093,bco,-49.015511648995535,-55.59560680389404,1.838447853562289,12.697641327720405
mam_prodShadow5_ita2,0.0,0.94,mam,-53.556027676196805,-55.31713740030924,1.829607432776037,11.190390940516387
bco_prodShadow5_gaka2,0.0,1.247,bco,-51.6835859375,-58.83913612365723,1.8295554945621084,9.429709698241705
mav_prodShadow5_gaka,0.0,0.9405215419501134,mav,-49.46659429022606,-52.88512420654297,1.8295554945621084,11.42048460192045
bco_prodShadow5_oba2,0.0,1.181609977324263,bco,-49.5697455971928,-57.5339724222819,1.8139006232115071,11.358706275511214
jkw_prodShadow5_oka1,0.0,1.05,jkw,-51.90951915922619,-56.999403635660805,1.8139006232115071,9.131878319119838
mam_prodShadow5_oba2,0.0,0.8966666666666666,mam,-56.055935329861114,-54.27934773763021,1.8138999866058425,15.172947985911163
blr_prodShadow5_oka1,0.0,1.05,blr,-49.423311941964286,-56.86192957560221,1.813899350000178,19.648134214694778
mav_prodShadow5_daka1,0.0,1.028,mav,-54.15582808707524,-50.62408924102783,1.808777238240554,9.698592520815735
bco_prodShadow5_daka2,0.0,0.903,bco,-50.57214626736111,-55.677348136901855,1.8087762147135735,8.732685412412017
lmw_prodShadow5_daka2,0.0,1.2035147392290249,lmw,-45.536564127604166,-46.90083122253418,1.8087762147135735,15.746253936895158
djv_prodShadow5_ada2,0.0,0.8966666666666666,djv,-49.055913628472226,-46.16430155436198,1.785891050272564,17.135602278098975
djv_prodShadow5_paka,0.0,0.9405215419501134,djv,-48.649227061170215,-51.95943737030029,1.7450048917144718,14.705854884202054
bco_prodShadow5_paka1,0.0,0.8966893424036281,bco,-49.142344835069444,-52.323187828063965,1.7450048917144718,9.40077806416462
lmw_prodShadow5_oka1,0.0,1.028,lmw,-48.45243287317961,-48.86354192097982,1.7220161623120038,13.0678516857838
blr_prodShadow5_oba1,0.0,0.9185941043083901,blr,-45.07650093410326,-49.29616673787435,1.7220161623120038,21.569268512900173
lmw_prodShadow5_baka,0.0,1.1377551020408163,lmw,-47.58834464089912,-51.57842445373535,1.7220161623120038,13.557863434367393
lmw_prodShadow5_daka1,0.0,0.9405215419501134,lmw,-44.650125706449465,-46.773287773132324,1.7220161623120038,15.643340364128168
jkw_prodShadow5_eda2,0.0,1.1596598639455782,jkw,-43.00196154364224,-44.59665044148763,1.7220161623120038,17.33716489660844
blr_prodShadow5_kaka2,0.0,1.1377551020408163,blr,-46.42432068941886,-50.96041202545166,1.7220161623120038,20.091210103123547
lmw_prodShadow5_caca2,0.0,1.2035147392290249,lmw,-47.66851806640625,-49.6280403137207,1.72201512529363,15.067325615506302
jkw_prodShadow5_ita2,0.0,1.1815873015873015,jkw,-44.98482603945975,-50.84332021077474,1.72201512529363,12.356340175030965
jal_prodShadow5_gaka1,0.0,1.028,jal,-48.47345741049757,-53.76442050933838,1.72201512529363,16.004651261790396
blr_prodShadow5_baka1,0.0,0.96,blr,-50.3157958984375,-52.65870761871338,1.72201512529363,17.30940249718977
blr_prodShadow5_gota1,0.0,0.984,blr,-52.07803531568877,-57.32221603393555,1.72201512529363,18.662532925300496
lmw_prodShadow5_epa2,0.0,1.028,lmw,-51.25158335861651,-53.85413487752279,1.72201512529363,17.27505813489585
jmt_prodShadow5_bala2,0.0,1.006,jmt,-43.60644047803218,-42.99015140533447,1.7194725232098997,12.30380923041296
djv_prodShadow5_epa,0.0,1.072,djv,-49.46725777599299,-52.38566207885742,1.6945444739293207,11.681301737172372
bco_prodShadow5_baka2,0.0,1.1377551020408163,bco,-46.38534813596491,-51.0565185546875,1.6657082576638373,10.384379449313005
bco_prodShadow5_baka,0.0,1.028,bco,-51.636808821298544,-53.68510150909424,1.6657075986998178,10.029009010904296
jal_prodShadow5_paka2,0.0,0.8528571428571429,jal,-50.278538602941175,-51.420719146728516,1.6581405393402036,11.28764270027591
blr_prodShadow5_ada1,0.0,1.05,blr,-47.271814546130955,-46.71149698893229,1.6240284419436652,20.384999998323952
mav_prodShadow5_bala1,0.0,1.225,mav,-47.481123761432926,-49.7538366317749,1.622013222494187,10.168958838904164
jkw_prodShadow5_gota2,0.0,1.05,jkw,-48.77189360119048,-55.67011070251465,1.6038505736112847,13.758773390528503
ems_prodShadow5_oka1,0.0,0.862,ems,-52.56854106104651,-59.58435948689779,1.6038505736112847,11.088162401378689
jmt_prodShadow5_gota2,0.0,0.8966666666666666,jmt,-50.282080078125,-55.492828369140625,1.6038505736112847,9.28001219746925
lmw_prodShadow5_oba,0.0,1.1596825396825396,lmw,-43.901013604525865,-45.824103037516274,1.6002907755315423,16.135213318073376
jmt_prodShadow5_daka1,0.0,0.984,jmt,-47.270532724808675,-48.0918607711792,1.583658270878933,10.044496465278245
mam_prodShadow5_ada2,0.0,0.721,mam,-51.730068630642364,-46.41633097330729,1.583658270878933,14.598945627501788
mam_prodShadow5_daka2,0.0,1.05,mam,-49.67715308779762,-56.97227764129639,1.583658270878933,12.98017299784826
jal_prodShadow5_paka1,0.0,0.8309070294784581,jal,-47.882553652108435,-49.37128448486328,1.5836577523697462,8.900015419548538
jal_prodShadow5_caca,0.0,0.8309297052154195,jal,-55.85814547251506,-55.299044609069824,1.5836577523697462,12.771944247320016
bco_prodShadow5_caca,0.0,0.9185941043083901,bco,-53.35020911175272,-56.018961906433105,1.5836577523697462,10.420298103756966
bco_prodShadow5_taka,0.0,0.721,bco,-49.44816419813368,-48.5753288269043,1.5836574931151528,11.463061522087
jmt_prodShadow5_daka,0.0,0.984,jmt,-52.292360889668366,-54.94275188446045,1.5836572338605595,8.60466346595458
bco_prodShadow5_uta1,0.0,0.8309297052154195,bco,-51.8454148625753,-53.95116933186849,1.5791233593729461,9.772913163726074
ems_prodShadow5_uta2,0.0,0.809,ems,-58.035391348379626,-62.690809885660805,1.5791231676407511,10.39501874719777
bco_prodShadow5_gota1,0.0,0.984,bco,-55.186498525191325,-56.79287528991699,1.5694294019969903,8.521565933711095
bco_prodShadow5_gaka1,0.0,1.006,bco,-53.09942083075495,-58.00299549102783,1.5694286267600839,8.653060860628909
blr_prodShadow5_caca,0.0,0.8309297052154195,blr,-50.27313158885542,-54.804396629333496,1.5480335157268752,18.366365355526426
jkw_prodShadow5_daka2,0.0,1.1815873015873015,jkw,-45.94766700873941,-57.09958457946777,1.5480335157268752,14.985591621215804
blr_prodShadow5_gaka2,0.0,1.1596598639455782,blr,-51.981095938846984,-58.27290630340576,1.5480335157268752,19.032154822798127
jkw_prodShadow5_bala2,0.0,1.006,jkw,-45.300834429146036,-49.95536518096924,1.5480335157268752,14.390642903339035
blr_prodShadow5_ita,0.0,0.8309297052154195,blr,-52.85015648531626,-56.715222676595054,1.5480329972176883,15.392477662622513
djv_prodShadow5_eda,0.0,0.94,djv,-47.087771151928195,-46.41387685139974,1.5480324787085016,15.141728119356706
lmw_prodShadow5_apa1,0.0,1.1815873015873015,lmw,-48.608030157574156,-46.61234029134115,1.5480324787085016,15.438934495800984
lmw_prodShadow5_kaka2,0.0,0.984,lmw,-45.861701809630105,-50.05568790435791,1.5480324787085016,16.195264281180638
lmw_prodShadow5_baka1,0.0,1.072,lmw,-45.54109776577103,-47.59451961517334,1.5480324787085016,14.779888110748688
djv_prodShadow5_eda2,0.0,1.072,djv,-49.32737660630841,-55.95459493001302,1.5480324787085016,17.189518254175553
jkw_prodShadow5_ita1,0.0,1.0719954648526078,jkw,-50.00153785776869,-57.34083048502604,1.5480324787085016,11.33679270390951
blr_prodShadow5_uta,0.0,1.05,blr,-48.76029575892857,-52.63884353637695,1.5480324787085016,16.00747110650598
bco_prodShadow5_eda2,0.0,1.093922902494331,bco,-47.64002024799312,-51.66770680745443,1.530148703640914,11.898455185881225
djv_prodShadow5_kaka1,0.0,0.787,djv,-47.61828767800633,-51.69411659240723,1.5218387189801792,16.87763038894239
lmw_prodShadow5_kaka,0.0,1.093922902494331,lmw,-48.06069022362385,-53.210787773132324,1.5218382471946514,14.714079399223518
jal_prodShadow5_kaka1,0.0,0.721,jal,-51.958353678385414,-51.51751518249512,1.5218382471946514,13.853430138160018
bco_prodShadow5_kaka,0.0,1.0505215419501133,bco,-50.81861049107143,-57.47915554046631,1.5218382471946514,11.305707957958763
lmw_prodShadow5_kaka1,0.0,1.225,lmw,-45.53853055132114,-48.997870445251465,1.5218382471946514,14.682993617545412
djv_prodShadow5_oka1,0.0,0.8966666666666666,djv,-51.934521484375,-58.460436503092446,1.5218382471946514,15.958238297334349
lmw_prodShadow5_caca1,0.0,1.1596825396825396,lmw,-47.66600720635776,-49.339144706726074,1.5218382471946514,14.266917990030624
djv_prodShadow5_oka2,0.0,1.093922902494331,djv,-45.31830113962156,-52.999579111735024,1.5218382471946514,14.726032256830983
djv_prodShadow5_kaka2,0.0,0.871,djv,-48.85110228089081,-51.078200340270996,1.5218382471946514,16.012315533827763
mam_prodShadow5_caca1,0.0,0.809,mam,-55.289876302083336,-56.143198013305664,1.5218377754091235,14.437217561452307
djv_prodShadow5_epa2,0.0,0.962,djv,-48.96148173014323,-53.72350947062174,1.5048568727308071,16.141867265556733
jmt_prodShadow5_paka,0.0,0.9185941043083901,jmt,-49.77827785326087,-50.082892417907715,1.4844123523425043,7.494636744637539
jkw_prodShadow5_bola2,0.0,1.225,jkw,-47.65623809070122,-59.6286039352417,1.4445961757511379,12.889167438193272
jkw_prodShadow5_bola,0.0,1.093922902494331,jkw,-48.26106920154817,-58.78187942504883,1.4445961757511379,10.684344940138065
mav_prodShadow5_caca1,0.0,1.1596825396825396,mav,-56.433122306034484,-52.68406677246094,1.4096756242938044,10.398446561416346
mav_prodShadow5_gaka1,0.0,1.1596825396825396,mav,-48.053942450161635,-54.656739234924316,1.4096756242938044,11.100654790644693
jmt_prodShadow5_baka,0.0,0.9405215419501134,jmt,-47.38396048038564,-54.6889591217041,1.4096751057846177,10.32930295309265
ems_prodShadow5_caca1,0.0,0.809,ems,-52.973397714120374,-58.75622272491455,1.4096751057846177,11.454744222004553
mav_prodShadow5_bala2,0.0,0.9405215419501134,mav,-47.46393471575798,-48.059425354003906,1.4096751057846177,13.586582735559459
mav_prodShadow5_kaka2,0.0,1.012857142857143,mav,-53.83498510983911,-48.187856674194336,1.4096751057846177,10.169150852049398
ems_prodShadow5_caca2,0.0,0.765,ems,-55.27806031858766,-60.04761505126953,1.4096751057846177,9.945845779383902
jal_prodShadow5_apa,0.0,0.8747619047619047,jal,-51.684065193965516,-54.829063415527344,1.4096751057846177,16.635056888357216
mav_prodShadow5_baka,0.0,0.9185941043083901,mav,-51.825630519701086,-49.790374755859375,1.4096751057846177,11.361025121911641
jal_prodShadow5_kaka,0.0,0.984,jal,-53.96066346460459,-56.33181285858154,1.4096751057846177,14.205191048405784
jal_prodShadow5_daka,0.0,0.809,jal,-53.832091531635804,-57.29474925994873,1.4096751057846177,14.534925853651254
jmt_prodShadow5_gaka,0.0,1.05,jmt,-43.856417410714286,-54.29223823547363,1.4096751057846177,13.190608929375305
mav_prodShadow5_daka,0.0,1.006,mav,-51.42859007580446,-57.53149127960205,1.4096751057846177,11.2404194682737
jal_prodShadow5_baka1,0.0,0.699,jal,-51.846222795758926,-57.91970729827881,1.4096748465300244,16.124579077696026
jal_prodShadow5_daka2,0.0,0.984,jal,-49.18719606983419,-53.978922843933105,1.4096745872754308,11.702909717724795
bco_prodShadow5_kaka1,0.0,1.093922902494331,bco,-51.16890947534404,-53.00703430175781,1.4096745872754308,11.079761323826666
mav_prodShadow5_ada2,0.0,0.962,mav,-52.978759765625,-47.44089380900065,1.4096745872754308,13.033126764135384
mav_prodShadow5_gaka2,0.0,0.962,mav,-51.41377258300781,-53.36761951446533,1.4096745872754308,11.931240385135993
mav_prodShadow5_apa2,0.0,0.8966666666666666,mav,-52.967388237847224,-54.99587758382162,1.4096745872754308,8.455543364675737
bco_prodShadow5_caca1,0.0,1.1377777777777778,bco,-50.93901195860746,-53.584506034851074,1.4096745872754308,10.129735905450271
mav_prodShadow5_kaka,0.0,1.028,mav,-50.59767047178398,-51.402069091796875,1.4096745872754308,11.152517146372357
jmt_prodShadow5_paka1,0.0,0.787,jmt,-45.498426992681964,-47.63313961029053,1.3975479999682363,8.10244822642062
jal_prodShadow5_gota,0.0,0.8966666666666666,jal,-50.36163194444445,-54.04119873046875,1.3902413625369843,16.47426890213885
mav_prodShadow5_gota,0.0,0.809,mav,-52.42707127700617,-51.247901916503906,1.3902413625369843,9.225331944314162
ems_prodShadow5_gota1,0.0,1.2258503401360543,ems,-55.26165523373984,-61.585317611694336,1.3902407259313199,9.807253329484608
jmt_prodShadow5_oba,0.0,0.787,jmt,-50.893597952927216,-51.59991582234701,1.3866809278515775,14.74950751639546
lmw_prodShadow5_gaka1,0.0,1.291,lmw,-47.843768925629846,-49.632033348083496,1.3740508691417466,12.985259173463053
lmw_prodShadow5_uta,0.0,1.313,lmw,-48.79076962070611,-51.59687042236328,1.3740508691417466,16.40884318274191
djv_prodShadow5_apa1,0.0,0.8815646258503401,djv,-53.23572887073863,-50.76919174194336,1.3740508691417466,16.81586947742285
jkw_prodShadow5_bala1,0.0,1.1596825396825396,jkw,-44.62869999326509,-54.23903274536133,1.374049832123373,13.628807975745069
lmw_prodShadow5_gota,0.0,1.082,lmw,-44.43840874565972,-50.204994201660156,1.374049832123373,16.933907172582877
lmw_prodShadow5_ita,0.0,1.028,lmw,-46.877612067657765,-48.26423899332682,1.374049832123373,17.27123596419664
lmw_prodShadow5_taka,0.0,1.1158503401360544,lmw,-46.0242919921875,-50.26839542388916,1.374049832123373,14.78299206749328
lmw_prodShadow5_daka,0.0,0.962,lmw,-46.84801228841146,-51.79366111755371,1.374049832123373,15.778730010353156
jal_prodShadow5_paka,0.0,0.743,jal,-52.0775707347973,-52.94317436218262,1.374049832123373,12.202547940096235
blr_prodShadow5_ita2,0.0,1.028,blr,-50.83734071601942,-56.46426900227865,1.374049832123373,14.98446371432551
jal_prodShadow5_ada1,0.0,0.984,jal,-43.82670998086735,-47.13396072387695,1.3740493136141863,16.270794895129903
lmw_prodShadow5_gaka2,0.0,1.2035147392290249,lmw,-44.22917073567708,-49.056206703186035,1.3740487951049993,16.992114194307128
jal_prodShadow5_eda1,0.0,0.787,jal,-49.81061486352848,-57.91078186035156,1.340460537128757,15.082941261962763
jmt_prodShadow5_eda2,0.0,0.984,jmt,-49.33411890146684,-43.08050791422526,1.3404599718151133,13.202762874891425
jkw_prodShadow5_gaka,0.0,1.006,jkw,-51.44052637685643,-57.2762508392334,1.3276519843983108,12.538609980033552
jkw_prodShadow5_kaka2,0.0,0.962,jkw,-49.859039306640625,-53.56120586395264,1.3276510408272548,13.251674238712365
