file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
blr_prodShadow4_baka1,0.0,1.028,blr,-50.62282406705097,-56.11757850646973,2.4460658783554123,17.365957546913805
lmw_prodShadow4_uta,0.0,1.072,lmw,-47.01018089223131,-52.148064931233726,2.4460658783554123,16.797691494373453
jkw_prodShadow4_eda,0.0,0.8747619047619047,jkw,-49.04217739762931,-50.887158711751304,2.4460658783554123,12.593550067073064
jkw_prodShadow4_paka,0.0,1.072,jkw,-51.295912127628505,-55.15054130554199,2.394818390196936,8.944015924322525
mav_prodShadow4_ada1,0.0,1.1377551020408163,mav,-47.7426971970943,-47.4700927734375,2.3606093791261036,12.826149675459835
jal_prodShadow4_bala1,0.0,1.115827664399093,jal,-42.432931082589285,-40.348050117492676,2.332713765310743,15.715866272262119
blr_prodShadow4_kaka2,0.0,0.962,blr,-50.15253702799479,-54.834529876708984,2.3100079976789183,15.257644347028524
lmw_prodShadow4_ita1,0.0,1.247,lmw,-44.8971875,-45.82204945882162,2.277400521679157,14.401745017541739
lmw_prodShadow4_daka,0.0,1.1596825396825396,lmw,-49.05771400188578,-51.49630641937256,2.277400521679157,15.771164145518341
lmw_prodShadow4_eda,0.0,1.093922902494331,lmw,-45.85318861095183,-43.09442647298177,2.277400521679157,15.920824063020277
ems_prodShadow4_bala1,0.0,1.006,ems,-48.419772006497524,-48.004029273986816,2.277400019013748,12.337395077716806
lmw_prodShadow4_uta2,0.0,1.0719954648526078,lmw,-47.35197776723131,-52.06010055541992,2.2773995163483387,16.691553278650552
blr_prodShadow4_bala2,0.0,1.072,blr,-44.21582943925234,-45.047380447387695,2.2773995163483387,19.317365103350323
blr_prodShadow4_uta1,0.0,1.093922902494331,blr,-52.28291642775229,-61.13610331217448,2.2773995163483387,19.0976859688305
lmw_prodShadow4_paka,0.0,1.072,lmw,-45.809866931950936,-47.88823318481445,2.2773995163483387,11.734934326910029
jkw_prodShadow4_epa1,0.0,1.225,jkw,-53.10438897357724,-58.11092885335287,2.2765972844967433,9.800987509690932
jal_prodShadow4_daka2,0.0,1.05,jal,-48.62903645833333,-55.280263900756836,2.276596279165925,8.182966590147647
jmt_prodShadow4_taka,0.0,0.8528344671201814,jmt,-52.04417509191177,-51.42267894744873,2.215123117634531,9.980720509944696
lmw_prodShadow4_gota2,0.0,1.247,lmw,-51.581578125,-52.9143123626709,2.2146693816000567,15.378698309650792
bco_prodShadow4_gaka2,0.0,1.093922902494331,bco,-51.8633798021789,-56.29908752441406,2.2146693816000567,7.530632460309633
jkw_prodShadow4_gaka,0.0,1.1815873015873015,jkw,-48.076469809322035,-53.82291030883789,2.2146685372210846,13.40725722944745
lmw_prodShadow4_paka2,0.0,1.313,lmw,-44.330406130725194,-46.47975158691406,2.18915630435509,13.420036629493822
blr_prodShadow4_ada2,0.0,0.87,blr,-48.0963485542385,-46.20430374145508,2.1759465256023405,15.745265744404803
blr_prodShadow4_eda2,0.0,1.006,blr,-47.712992148824256,-53.06042989095052,2.108733154341265,19.481173344232722
lmw_prodShadow4_bala2,0.0,1.269,lmw,-41.755997785433074,-42.165072441101074,2.108733154341265,15.035489352318073
lmw_prodShadow4_kaka2,0.0,1.1377551020408163,lmw,-48.39381167763158,-50.25649452209473,2.108733154341265,15.145116440337638
blr_prodShadow4_eda1,0.0,1.028,blr,-46.24732630461165,-47.17756271362305,2.108733154341265,19.030695797435648
blr_prodShadow4_ita2,0.0,1.313,blr,-61.53952096254771,-61.318597157796226,2.1082737951017463,12.687568350096207
bco_prodShadow4_caca1,0.0,0.9185941043083901,bco,-50.70681895380435,-60.50753211975098,2.1079299171588515,10.039807133333635
jkw_prodShadow4_bala2,0.0,1.181609977324263,jkw,-46.09726314221398,-46.823513984680176,2.0922287045675643,16.96143550923796
lmw_prodShadow4_bola,0.0,1.203,lmw,-44.5646484375,-44.85062217712402,2.0922287045675643,15.074384941088402
bco_prodShadow4_bola1,0.0,1.028,bco,-54.59151717991505,-59.290605545043945,2.092228346215489,9.075665665200052
djv_prodShadow4_oba2,0.0,0.962,djv,-51.76237487792969,-58.1458854675293,2.089850664772363,14.223829233383125
jkw_prodShadow4_oba1,0.0,1.093922902494331,jkw,-48.5834020212156,-51.712449391682945,2.089848671735697,14.863487756054575
ems_prodShadow4_gota2,0.0,0.8528344671201814,ems,-59.41048943014706,-62.397095680236816,2.060666023995297,7.8987576552850705
ems_prodShadow4_paka1,0.0,0.962,ems,-54.03011576334635,-56.57505416870117,2.0520485195361466,11.048076918596223
lmw_prodShadow4_paka1,0.0,1.225,lmw,-42.839986661585364,-45.28631401062012,2.0520485195361466,11.919285199012357
blr_prodShadow4_ada,0.0,0.94,blr,-50.524014087433514,-50.061370849609375,1.9912831217398632,19.384634378543325
mav_prodShadow4_paka2,0.0,1.028,mav,-50.414583965412625,-49.76041793823242,1.9834944228199598,10.303490916024433
djv_prodShadow4_eda,0.0,1.006,djv,-47.13972095451733,-52.29970169067383,1.9400667923341912,16.1845761067536
djv_prodShadow4_eda2,0.0,1.1377551020408163,djv,-45.23342413651316,-53.519849141438804,1.9400667923341912,17.37648242429788
blr_prodShadow4_paka2,0.0,1.093922902494331,blr,-48.89497025516055,-51.02189254760742,1.9400667923341912,15.742418818917724
blr_prodShadow4_ita1,0.0,1.1158503401360544,blr,-52.35209437779018,-59.540236155192055,1.9400667923341912,16.149838561243083
lmw_prodShadow4_baka1,0.0,1.335,lmw,-47.430715076958954,-52.52744483947754,1.9400657870033733,15.511055172729826
lmw_prodShadow4_oka,0.0,1.1377551020408163,lmw,-52.46771775630482,-51.26948038736979,1.9400657870033733,14.032672791881744
blr_prodShadow4_daka,0.0,1.006,blr,-48.46867748298267,-55.495863914489746,1.9400657870033733,18.31263930215148
lmw_prodShadow4_oka1,0.0,1.05,lmw,-50.287672061011904,-51.510214487711586,1.9400657870033733,14.898680560677258
jkw_prodShadow4_daka2,0.0,1.05,jkw,-54.32231212797619,-55.893324851989746,1.9392635551517776,9.608000358693145
bco_prodShadow4_gaka1,0.0,0.8966893424036281,bco,-52.301052517361114,-56.1516637802124,1.9313426615299296,10.860099051593458
djv_prodShadow4_oka1,0.0,1.2035147392290249,djv,-51.571573893229164,-60.32986958821615,1.9066332834930466,16.22209410207148
mam_prodShadow4_caca2,0.0,1.1158503401360544,mam,-49.74355207170759,-51.224464416503906,1.906632081334407,14.9025376563671
jal_prodShadow4_kaka1,0.0,0.765,jal,-54.249619521103895,-57.15614700317383,1.9066308791757678,11.278976658947373
blr_prodShadow4_caca,0.0,1.072,blr,-48.180499780957945,-53.717079162597656,1.9066308791757678,19.20809931260259
mav_prodShadow4_kaka1,0.0,1.05,mav,-52.54791201636905,-51.559401512145996,1.9066308791757678,13.193119596522106
jmt_prodShadow4_kaka2,0.0,0.721,jmt,-51.054036458333336,-52.51318168640137,1.9066308791757678,14.92362847573354
bco_prodShadow4_kaka,0.0,1.093922902494331,bco,-52.64854053182339,-55.99725914001465,1.9066308791757678,8.41401689738699
lmw_prodShadow4_kaka1,0.0,1.225,lmw,-48.176880875254064,-49.72450351715088,1.9066308791757678,13.418378512726008
lmw_prodShadow4_caca,0.0,0.8747619047619047,lmw,-48.00323837104885,-52.68794822692871,1.9066302780964481,14.589392048160546
blr_prodShadow4_uta,0.0,0.92,blr,-53.787778108016305,-58.812808990478516,1.8889907682930276,15.427201701292233
jmt_prodShadow4_bala,0.0,1.0505215419501133,jmt,-47.612634858630955,-44.35250377655029,1.8517422104160846,13.934734553245658
jkw_prodShadow4_bola,0.0,1.072,jkw,-54.46487113025701,-62.09328556060791,1.8517422104160846,12.9287228178735
mam_prodShadow4_oka2,0.0,1.093922902494331,mam,-51.64543165854358,-50.75986353556315,1.8121601216115562,13.310746118142127
lmw_prodShadow4_oba1,0.0,1.1377551020408163,lmw,-46.23757881030702,-42.6403694152832,1.8121601216115562,16.01236036017484
lmw_prodShadow4_bola2,0.0,1.335,lmw,-40.30855731110075,-41.945505142211914,1.8121595445155412,14.635434429339124
mam_prodShadow4_oka,0.0,1.006,mam,-51.15834815903465,-53.574225107828774,1.8121595445155412,12.292756081696346
lmw_prodShadow4_oba,0.0,1.291,lmw,-43.01003815406977,-44.6347910563151,1.8121595445155412,15.002638215881355
jmt_prodShadow4_oba2,0.0,0.809,jmt,-52.9799503279321,-58.547533671061196,1.8121595445155412,12.087481812364338
djv_prodShadow4_ada2,0.0,1.1596825396825396,djv,-49.15518925107759,-51.67335891723633,1.8066197178773862,18.180506852784667
djv_prodShadow4_ada,0.0,1.0286167800453514,djv,-48.05824294599515,-48.969034830729164,1.8066197178773862,16.292986404954004
blr_prodShadow4_eda,0.0,1.106984126984127,blr,-44.862617011542795,-43.82254155476888,1.77693495890645,20.27764827701783
bco_prodShadow4_eda2,0.0,0.9185941043083901,bco,-47.34568189538044,-51.98484675089518,1.7769344138966956,8.40341825483705
lmw_prodShadow4_gota1,0.0,1.335,lmw,-44.413687179337686,-52.969143867492676,1.7714004303271174,17.01041749643939
jkw_prodShadow4_ita,0.0,0.94,jkw,-49.90764731549202,-51.832993825276695,1.7714004303271174,12.777394055162507
lmw_prodShadow4_gaka,0.0,1.028,lmw,-47.63011510163835,-52.380746841430664,1.7714004303271174,13.716612514351711
lmw_prodShadow4_bala,0.0,1.313,lmw,-41.83509884899809,-45.77203559875488,1.7714004303271174,17.97767498806444
djv_prodShadow4_uta1,0.0,0.872,djv,-52.02149559985632,-54.86605962117513,1.7713994249962994,15.60911506740893
lmw_prodShadow4_ita,0.0,1.072,lmw,-46.38147086740654,-53.380322774251304,1.7713994249962994,16.39787466699661
bco_prodShadow4_caca,0.0,0.8747619047619047,bco,-48.7535470545977,-55.48076629638672,1.770596690479295,10.343607343581919
lmw_prodShadow4_gaka2,0.0,1.1158503401360544,lmw,-45.048570905412944,-50.64535045623779,1.7237655916698646,14.64885965783144
mav_prodShadow4_paka,0.0,1.093922902494331,mav,-52.989741614105505,-53.879743576049805,1.7092786488753573,7.363517733069205
jmt_prodShadow4_ita2,0.0,0.9405215419501134,jmt,-46.91880506150266,-50.04738235473633,1.7002189077512382,9.605769723774284
mav_prodShadow4_gota,0.0,1.05,mav,-52.427227492559524,-53.59487247467041,1.6733838134018224,10.29738369820442
bco_prodShadow4_gaka,0.0,0.94,bco,-54.812858419215424,-60.04142761230469,1.6480159414598023,8.50766352958252
jkw_prodShadow4_gaka1,0.0,1.1377551020408163,jkw,-48.63916872258772,-52.5453519821167,1.6480159414598023,13.121308051696765
jkw_prodShadow4_gaka2,0.0,1.093922902494331,jkw,-51.00333285550459,-51.945547103881836,1.6480159414598023,11.825556620226592
djv_prodShadow4_paka1,0.0,0.984,djv,-50.40731126434949,-51.97252178192139,1.6407247564658856,13.879330183951405
blr_prodShadow4_oka,0.0,0.765,blr,-51.05999518060065,-53.943180084228516,1.6185184392188037,13.612227789610657
bco_prodShadow4_bola2,0.0,0.94,bco,-54.35340654089096,-60.39920616149902,1.6112564329687555,9.258706592393114
jkw_prodShadow4_bala,0.0,1.1596825396825396,jkw,-46.63494241648707,-52.49302959442139,1.611255716264605,15.653144951737728
ems_prodShadow4_bola,0.0,0.962,ems,-47.12108866373698,-54.398569107055664,1.6027340683200437,8.815989713492641
blr_prodShadow4_kaka,0.0,1.028,blr,-48.718389714805824,-53.55874538421631,1.6027340683200437,16.69477225256072
lmw_prodShadow4_gaka1,0.0,1.378843537414966,lmw,-47.8953662817029,-50.11865711212158,1.6027340683200437,14.825740967585148
blr_prodShadow4_ada1,0.0,1.072,blr,-50.711854738609816,-53.3360481262207,1.6027340683200437,18.90209418197251
blr_prodShadow4_oka2,0.0,1.1377777777777778,blr,-58.03820158305921,-63.5489387512207,1.6027340683200437,14.418751869741289
mav_prodShadow4_oka2,0.0,0.919,mav,-51.22622282608695,-54.10085678100586,1.6027340683200437,11.419516067520146
blr_prodShadow4_bala,0.0,0.984,blr,-45.92919921875,-48.97007179260254,1.6027330629892256,19.608945265801047
lmw_prodShadow4_oka2,0.0,1.1596825396825396,lmw,-52.149885506465516,-52.93782297770182,1.6027330629892256,15.354978844915973
lmw_prodShadow4_daka1,0.0,1.0939455782312926,lmw,-45.65447158113532,-50.12377071380615,1.6027330629892256,15.230532815877828
djv_prodShadow4_eda1,0.0,1.225,djv,-54.80677162728659,-51.247912089029946,1.6027330629892256,15.042479198741471
lmw_prodShadow4_taka,0.0,1.028,lmw,-44.87440742566748,-52.204402923583984,1.6027330629892256,14.883244652089493
blr_prodShadow4_baka2,0.0,1.269,blr,-46.511303518700785,-53.31006908416748,1.6027330629892256,18.12743627380126
blr_prodShadow4_daka2,0.0,1.225,blr,-49.21945661839431,-59.21327304840088,1.6027330629892256,19.041662494299374
blr_prodShadow4_epa1,0.0,0.9405215419501134,blr,-51.85529733211436,-55.04957834879557,1.6027330629892256,19.349563500845477
lmw_prodShadow4_epa1,0.0,1.291,lmw,-47.708431746608525,-51.57323964436849,1.6027330629892256,15.327570006417222
ems_prodShadow4_caca2,0.0,0.962,ems,-55.737884521484375,-58.480759620666504,1.6019308311376301,9.575845227489118
ems_prodShadow4_epa,0.0,1.1596825396825396,ems,-53.59765204067888,-59.54772694905599,1.6019308311376301,2.2945158246609427
bco_prodShadow4_baka,0.0,1.269,bco,-49.37733375369095,-56.61722946166992,1.601930328472221,9.643890224490047
bco_prodShadow4_paka1,0.0,0.9185941043083901,bco,-48.64958389945652,-49.11877918243408,1.5721706597496987,6.650860269972057
jmt_prodShadow4_paka1,0.0,1.072,jmt,-48.32429632739486,-49.32750225067139,1.5721706597496987,6.081482557167966
ems_prodShadow4_uta,0.0,0.9405215419501134,ems,-46.3542792137633,-58.35711669921875,1.571757006029221,10.875444538073605
jal_prodShadow4_uta2,0.0,0.94,jal,-45.539794921875,-52.47784169514974,1.5717557168004215,13.29943607167348
bco_prodShadow4_ita,0.0,1.006,bco,-49.35783763923267,-52.707481384277344,1.5642031657614432,9.867805157371741
blr_prodShadow4_bola1,0.0,1.072,blr,-47.414359119450936,-49.76385974884033,1.558278980486537,18.754496629278847
blr_prodShadow4_bola2,0.0,1.028,blr,-46.61441899271845,-49.50387477874756,1.558278980486537,19.45849255784086
jmt_prodShadow4_bola,0.0,0.984,jmt,-49.42200952646684,-47.375497817993164,1.558278980486537,14.702404082316331
jmt_prodShadow4_bala1,0.0,1.05,jmt,-42.07167038690476,-42.543171882629395,1.558278980486537,16.32514829402397
jmt_prodShadow4_bola2,0.0,1.093922902494331,jmt,-45.567378332855505,-49.68237018585205,1.558278980486537,15.810596745598874
djv_prodShadow4_paka2,0.0,1.1596825396825396,djv,-48.547712654903016,-52.474632263183594,1.5036167673402268,14.498284732958448
jkw_prodShadow4_kaka1,0.0,1.137687074829932,jkw,-55.27233672560307,-57.478739738464355,1.5032537606726173,16.421133129863914
ems_prodShadow4_caca,0.0,1.1377551020408163,ems,-59.04285310444079,-61.68186092376709,1.5032537606726173,6.768626191125577
jkw_prodShadow4_caca,0.0,1.093922902494331,jkw,-49.51586242115825,-58.75398826599121,1.5032537606726173,14.306776821585402
djv_prodShadow4_caca1,0.0,1.093922902494331,djv,-48.09390230791284,-54.1900577545166,1.5032537606726173,17.502703825877248
mav_prodShadow4_caca2,0.0,0.962,mav,-47.55582173665365,-53.42547416687012,1.5032537606726173,11.339358383839288
lmw_prodShadow4_caca1,0.0,1.072,lmw,-48.62549740800234,-54.327656745910645,1.5032537606726173,14.571888324599742
djv_prodShadow4_oka,0.0,0.809,djv,-53.29875578703704,-54.64446258544922,1.5032537606726173,14.50022347082221
djv_prodShadow4_caca,0.0,0.8309297052154195,djv,-54.120834902108435,-55.35878849029541,1.5032537606726173,16.534726784418382
mav_prodShadow4_caca,0.0,0.8528344671201814,mav,-49.020191865808826,-51.64366149902344,1.5032537606726173,12.280269262471508
lmw_prodShadow4_caca2,0.0,1.028,lmw,-48.14254968143204,-51.2437047958374,1.5032537606726173,15.098168643611434
djv_prodShadow4_caca2,0.0,1.2035147392290249,djv,-48.01323649088542,-54.80956745147705,1.5032537606726173,18.32420127703859
jmt_prodShadow4_oka2,0.0,0.8966893424036281,jmt,-47.225651041666666,-52.1592903137207,1.5032537606726173,15.72356657597252
blr_prodShadow4_caca2,0.0,0.984,blr,-52.577263034119895,-58.31184482574463,1.5032537606726173,17.44625095250261
mam_prodShadow4_kaka2,0.0,1.006,mam,-53.26687229269802,-56.59558391571045,1.5032537606726173,13.648700709331546
bco_prodShadow4_caca2,0.0,1.1596825396825396,bco,-50.809191473599135,-56.92094421386719,1.5032537606726173,9.138969569180436
jmt_prodShadow4_caca,0.0,1.1596825396825396,jmt,-49.83443898168103,-55.11294174194336,1.5032537606726173,14.106495239063495
bco_prodShadow4_kaka1,0.0,0.8309297052154195,bco,-51.22496234939759,-54.90271282196045,1.5032537606726173,9.527277923473324
djv_prodShadow4_kaka2,0.0,0.8966666666666666,djv,-45.778955078125,-53.23867321014404,1.5032531595932976,16.488273267968744
mam_prodShadow4_caca,0.0,0.743,mam,-54.138516812711146,-55.21530342102051,1.5032531595932976,12.579468513210337
mam_prodShadow4_oka1,0.0,0.9405215419501134,mam,-50.437874002659576,-52.62573369344076,1.503252558513978,10.981420384432678
lmw_prodShadow4_kaka,0.0,1.181609977324263,lmw,-45.85426459878178,-51.078338623046875,1.503252558513978,14.406862135321122
mam_prodShadow4_kaka1,0.0,0.9405215419501134,mam,-53.038527468417556,-54.12956142425537,1.503252558513978,13.845824688471424
djv_prodShadow4_oka2,0.0,1.0939455782312926,djv,-50.00750788417431,-57.92507680257162,1.5032513563553385,15.949049326592837
mav_prodShadow4_gota2,0.0,0.962,mav,-54.7420908610026,-54.43596935272217,1.47974213100907,12.120159031317119
ems_prodShadow4_gota1,0.0,1.1158503401360544,ems,-55.363316127232146,-64.96136951446533,1.47974213100907,11.428720550457165
mav_prodShadow4_gota1,0.0,0.8966893424036281,mav,-48.959423828125,-54.395795822143555,1.47974213100907,12.33494052132189
jkw_prodShadow4_paka2,0.0,0.94,jkw,-52.40181391289894,-56.46214199066162,1.435062874930755,11.3767879463331
blr_prodShadow4_paka,0.0,1.203,blr,-48.395955403645836,-51.394269943237305,1.4340677063129699,17.467402056479617
blr_prodShadow4_kaka1,0.0,1.028,blr,-49.01306507888349,-56.18294429779053,1.4340677063129699,17.136682031722657
lmw_prodShadow4_daka2,0.0,1.093922902494331,lmw,-50.837608407396786,-54.01108264923096,1.4340677063129699,14.462626580669625
jal_prodShadow4_caca2,0.0,0.94,jal,-46.243808178191486,-47.801236152648926,1.4340677063129699,13.823717141218832
mam_prodShadow4_ada2,0.0,0.775827664399093,mam,-51.32066306089744,-43.36808776855469,1.4340672036475608,13.973979385665565
blr_prodShadow4_oba1,0.0,1.1158503401360544,blr,-47.77101353236607,-54.44423039754232,1.434066700982152,18.702576181216678
blr_prodShadow4_apa,0.0,0.962,blr,-50.4727528889974,-50.523844401041664,1.434066700982152,15.911515064019145
blr_prodShadow4_oba2,0.0,0.8966666666666666,blr,-56.454823133680556,-57.9778938293457,1.434066700982152,19.600228873959423
lmw_prodShadow4_apa1,0.0,0.8528571428571429,lmw,-47.59742647058823,-47.92065938313802,1.434066700982152,17.446107295579296
blr_prodShadow4_gota1,0.0,1.093922902494331,blr,-52.357829522649084,-62.74767875671387,1.434066700982152,17.295894186920492
lmw_prodShadow4_bola1,0.0,1.269,lmw,-48.058562992125985,-45.93095588684082,1.434066700982152,14.122869869054064
jmt_prodShadow4_ada1,0.0,1.072,jmt,-45.1746906030958,-52.22405115763346,1.434066700982152,16.280380303122776
ems_prodShadow4_kaka1,0.0,1.225,ems,-50.920481612042686,-62.73330211639404,1.4332644691305563,9.47578594991649
ems_prodShadow4_oka2,0.0,0.8309297052154195,ems,-54.37552357868976,-57.18151982625326,1.4332644691305563,8.978089279292181
jkw_prodShadow4_uta1,0.0,1.115827664399093,jkw,-52.63643101283482,-64.42187754313152,1.4332644691305563,11.591490760975947
jmt_prodShadow4_caca1,0.0,0.9405215419501134,jmt,-53.1071154005984,-51.1867094039917,1.4332644691305563,11.439449778813644
ems_prodShadow4_taka2,0.0,0.743,ems,-54.091219515413854,-55.417202949523926,1.4332639664651474,10.737504390268617
jal_prodShadow4_caca,0.0,0.787,jal,-55.633677808544306,-55.47477912902832,1.4332639664651474,13.520266493329466
mav_prodShadow4_paka1,0.0,0.9405215419501134,mav,-49.35874127327128,-51.53723907470703,1.4332639664651474,9.978132101494744
bco_prodShadow4_taka,0.0,0.8528344671201814,bco,-48.476809512867646,-53.30821514129639,1.4332639664651474,8.902558191159763
jmt_prodShadow4_gaka,0.0,0.8309297052154195,jmt,-48.08969667733434,-57.20191192626953,1.4332639664651474,14.914804706839721
bco_prodShadow4_baka2,0.0,1.028,bco,-48.828053891080096,-53.68558120727539,1.4332639664651474,9.978896509026004
mav_prodShadow4_gaka,0.0,0.743,mav,-52.668067725929056,-52.45190143585205,1.4332639664651474,11.23198058900638
bco_prodShadow4_daka2,0.0,0.962,bco,-49.11016845703125,-54.26619243621826,1.4332639664651474,10.756493222884789
bco_prodShadow4_taka1,0.0,0.8966666666666666,bco,-52.147710503472226,-56.79387950897217,1.4332639664651474,11.096541037652056
jal_prodShadow4_baka,0.0,0.8309297052154195,jal,-51.30620528990964,-53.21168613433838,1.4332639664651474,12.243376968619174
mav_prodShadow4_baka,0.0,0.984,mav,-53.69566127232143,-54.07814884185791,1.4332634637997383,12.635432767734939
jal_prodShadow4_caca1,0.0,0.8966666666666666,jal,-49.87072482638889,-51.65753650665283,1.4332634637997383,13.859522042996282
jmt_prodShadow4_gaka1,0.0,1.16,jmt,-51.53321154364224,-53.07832717895508,1.4332634637997383,13.959997272595523
mav_prodShadow4_kaka,0.0,1.0719954648526078,mav,-52.92302040741822,-53.23176956176758,1.4332634637997383,11.930868502015459
mav_prodShadow4_gaka1,0.0,1.072,mav,-51.688595210280376,-53.62144374847412,1.4332634637997383,12.714698223275153
jal_prodShadow4_kaka,0.0,0.9405215419501134,jal,-50.40764731549202,-52.11226463317871,1.4332634637997383,13.550147746531417
mam_prodShadow4_oba1,0.0,0.9405215419501134,mam,-51.96766954787234,-52.865857442220054,1.4248767568260512,13.843798532678802
jal_prodShadow4_eda2,0.0,0.930702947845805,jal,-49.75657342069893,-60.87464396158854,1.4111849077610112,17.268566042451596
lmw_prodShadow4_baka,0.0,1.225,lmw,-48.668619791666664,-51.7680082321167,1.3707706555214265,13.644645801184119
blr_prodShadow4_bala1,0.0,1.0939455782312926,blr,-42.35594807196101,-43.111186027526855,1.3707706555214265,18.816422790945595
jkw_prodShadow4_baka2,0.0,1.006,jkw,-50.634842976485146,-55.17477035522461,1.370769938817276,15.283191726223825
mam_prodShadow4_bala,0.0,1.006,mam,-46.494561223700494,-48.535080909729004,1.370769938817276,14.434484656358952
jkw_prodShadow4_paka1,0.0,1.05,jkw,-51.88681640625,-55.272738456726074,1.3665087782145682,12.636073151602503
blr_prodShadow4_gaka2,0.0,1.028,blr,-47.971603837985434,-52.66120529174805,1.3646896435791613,16.88239695766151
jkw_prodShadow4_gota1,0.0,1.2035147392290249,jkw,-50.56019287109375,-54.91523361206055,1.3646896435791613,13.712400638091815
djv_prodShadow4_epa2,0.0,1.1596825396825396,djv,-50.37453697467672,-54.78025436401367,1.3319391133053935,16.78998259508174
jkw_prodShadow4_epa,0.0,1.006,jkw,-49.393134088799506,-57.582401275634766,1.3319391133053935,14.59392166875762
