file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
djv_prodShadow3_eda1,0.0,1.400748299319728,djv,-49.03709193638393,-46.8671989440918,1.6039492069710217,16.302522015706174
blr_prodShadow3_eda,0.0,1.05,blr,-52.482142857142854,-50.28447469075521,1.6039492069710217,14.970211046825172
djv_prodShadow3_eda2,0.0,1.1377551020408163,djv,-52.06484717653509,-44.718911488850914,1.6039492069710217,13.521185184946196
lmw_prodShadow3_gota,0.0,0.984,lmw,-48.785136320153065,-53.9391393661499,1.6039492069710217,11.180574704007505
blr_prodShadow3_kaka1,0.0,1.028,blr,-49.55291925819175,-50.881608963012695,1.6039482103670826,15.60635510135344
lmw_prodShadow3_gota1,0.0,1.3569160997732426,lmw,-47.81547636144302,-54.28328895568848,1.6039482103670826,12.860308592718598
blr_prodShadow3_gota1,0.0,0.94,blr,-49.127773853058514,-56.59682846069336,1.6039482103670826,16.34786166881814
lmw_prodShadow3_daka,0.0,1.4446031746031747,lmw,-50.094746907552086,-54.447930335998535,1.6039482103670826,12.106256641155944
djv_prodShadow3_ita1,0.0,0.984,djv,-52.925013950892854,-57.09153620402018,1.6039482103670826,14.171423752620408
djv_prodShadow3_ita,0.0,1.3849659863945578,djv,-47.76920807104317,-56.135537465413414,1.6039482103670826,13.778619646673775
blr_prodShadow3_bola1,0.0,1.0719954648526078,blr,-47.15998740508178,-50.2555456161499,1.6039482103670826,18.52494092071435
jmt_prodShadow3_caca,0.0,0.8528571428571429,jmt,-56.67077205882353,-52.61693000793457,1.5728972646566444,10.107151153200174
jal_prodShadow3_daka1,0.0,0.8528344671201814,jal,-48.24606502757353,-54.314537048339844,1.5728967663546747,13.715941556459455
blr_prodShadow3_baka1,0.0,0.8966893424036281,blr,-54.60280490451389,-54.83778667449951,1.5728962680527052,9.61614235984853
jmt_prodShadow3_baka,0.0,1.028,jmt,-55.06465222997573,-57.68367004394531,1.5728962680527052,9.389067136190153
mav_prodShadow3_ita2,0.0,0.8966893424036281,mav,-54.38661024305556,-52.40095901489258,1.5728962680527052,8.745035028158734
ems_prodShadow3_eda,0.0,0.962,ems,-48.65705871582031,-48.650396982828774,1.5728962680527052,13.655678658899124
bco_prodShadow3_gota1,0.0,1.4226757369614513,bco,-46.68338399537852,-55.35870933532715,1.554332884266332,11.925951429636871
bco_prodShadow3_gota,0.0,1.1158503401360544,bco,-51.48705618722098,-56.91108703613281,1.5543321642243362,10.75420918202521
djv_prodShadow3_ada1,0.0,1.4228571428571428,djv,-43.95551482724472,-43.89673360188802,1.532874404719947,17.672581825751994
mav_prodShadow3_paka,0.0,0.8309297052154195,mav,-49.59789744917169,-50.154412269592285,1.4965129441590865,10.425762380712914
jmt_prodShadow3_eda1,0.0,1.072,jmt,-51.79755950642523,-46.552565256754555,1.4934674409229776,11.027160689075489
jmt_prodShadow3_eda,0.0,0.9185941043083901,jmt,-44.80510147758152,-43.35830307006836,1.4934664058349287,13.591306621266705
jal_prodShadow3_oka2,0.0,1.006,jal,-52.251953125,-51.46439997355143,1.4858650386329224,11.130155560233574
jmt_prodShadow3_daka,0.0,0.8966893424036281,jmt,-53.36953125,-55.85789966583252,1.4858639991448463,12.534646943609193
ems_prodShadow3_oba2,0.0,0.809,ems,-54.252640335648145,-60.247720082600914,1.4720086912263468,15.128821052920156
bco_prodShadow3_oba2,0.0,1.247,bco,-50.5736640625,-58.24177042643229,1.4720058301889665,11.39607808818466
ems_prodShadow3_oba,0.0,1.05,ems,-54.90904947916667,-59.86843490600586,1.4720058301889665,13.889400368633568
jal_prodShadow3_epa2,0.0,0.8747619047619047,jal,-51.379186871408045,-52.90172322591146,1.4587356479952185,13.003557549830653
djv_prodShadow3_epa,0.0,1.157,djv,-45.5945834455819,-52.45099894205729,1.458735130451194,14.915576064384975
jkw_prodShadow3_ita2,0.0,0.8966666666666666,jkw,-54.57041015625,-55.64854939778646,1.436746970907237,15.16352674957524
blr_prodShadow3_paka2,0.0,1.05,blr,-49.083607700892856,-54.123393058776855,1.436746970907237,17.457799449305778
lmw_prodShadow3_uta,0.0,0.8747619047619047,lmw,-51.96706065912356,-57.121585845947266,1.436746970907237,12.030380370576804
lmw_prodShadow3_uta2,0.0,1.006,lmw,-50.60539623298267,-51.47997792561849,1.436746970907237,11.241480006943405
blr_prodShadow3_bola2,0.0,1.028,blr,-52.30535118325243,-57.276963233947754,1.436745974303298,15.935207203670837
jkw_prodShadow3_ada2,0.0,1.028,jkw,-56.64381542020631,-63.37786738077799,1.436745974303298,16.124939951651044
jkw_prodShadow3_ita,0.0,1.006,jkw,-49.31311881188119,-51.06914138793945,1.436745974303298,13.14848358818134
blr_prodShadow3_ita2,0.0,0.787,blr,-58.08340338212025,-61.192054748535156,1.436745974303298,16.262872767343993
blr_prodShadow3_ita1,0.0,1.028,blr,-49.39247383191748,-53.4999033610026,1.436745974303298,13.824155208722704
djv_prodShadow3_eda,0.0,1.309,djv,-46.46489593272901,-48.26614125569662,1.436745974303298,15.541542281836183
blr_prodShadow3_bala2,0.0,1.0719954648526078,blr,-44.72574109228972,-49.3889217376709,1.436745974303298,17.48576169569437
djv_prodShadow3_oka2,0.0,1.093922902494331,djv,-51.61824917574541,-57.02761459350586,1.4291932967046985,14.482178266490047
mam_prodShadow3_oba2,0.0,1.1596825396825396,mam,-52.17032176050647,-53.06273651123047,1.4291926918299007,15.451635085749032
mam_prodShadow3_oba1,0.0,0.8309297052154195,mam,-47.267166321536145,-48.74605941772461,1.4291926918299007,13.309571640585041
mav_prodShadow3_oba1,0.0,0.8528344671201814,mav,-46.368603515625,-45.020486195882164,1.4080088109186584,16.312868605524024
